tensor_index,PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,cohort_label,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4
50,1897,Metta World Peace,1999,1,1999-00,72,758,309,0.4076517150395778,draft,12.241274,-20.133022,-10.232632,30.816498,24.11474,-17.379932,16.231602,-4.051071,-3.5119061,9.094399,17.62322,24.60196,6.797152,-12.694109,-17.361244,1.7457864,5.1050525,29.598665,-1.2791183,-19.705471,-15.474829,19.594528,-22.469986,-19.279026,0,Rim Pressure Drivers,0.9848070809217779,0.08829075912410156,0.9848070809217779,2.3820493138164814e-50,0.010225139889434045,2.4292013111063053e-17,0.004967779188789591
51,1897,Metta World Peace,1999,2,2000-01,76,814,327,0.4017199017199017,draft,10.241722,-13.914506,-7.523862,27.267641,21.342424,-14.252841,8.525782,-3.8260956,-1.9771144,-0.33164182,16.568995,17.304749,1.405232,-14.276802,-14.559065,-0.9559356,5.072061,25.373413,-1.3980825,-16.514626,-16.620155,19.222317,-19.52062,-11.480356,0,Rim Pressure Drivers,0.9993952882973177,0.0050859029922538535,0.9993952882973177,8.925028306474389e-44,2.473225826118498e-28,9.797915372279333e-11,0.0006047116047035979
52,1897,Metta World Peace,1999,3,2001-02,55,636,269,0.4229559748427673,draft,5.6134806,-11.669562,-7.891609,22.624008,13.37934,-7.314568,8.483166,-2.289519,5.5674367,3.8030474,8.42415,19.673386,4.1948934,-2.6892154,-8.288,0.40495068,0.9800399,15.0296,2.3350453,-10.280836,-22.027082,5.11179,-10.832347,-6.923734,4,Midrange Shot Creators,0.5105863781610313,0.6929230542972787,0.48941362021694385,1.622025329750453e-09,4.805834355191318e-71,6.695166865847246e-36,0.5105863781610313
53,1897,Metta World Peace,1999,4,2002-03,69,846,362,0.4278959810874704,draft,9.648363,-8.059815,-4.719156,20.541542,12.24775,-6.9259915,6.5011225,-8.692409,7.260494,1.0028644,6.8972397,17.890278,-0.14748311,-5.0373774,-12.01671,1.9924152,2.7755938,20.319338,3.8432863,-10.508461,-20.142006,11.745188,-15.27285,-3.1555204,0,Rim Pressure Drivers,0.999953831301035,0.0005070793867437987,0.999953831301035,2.991452951071918e-13,2.2447247571573457e-27,2.333269255107602e-50,4.616869866589646e-05
54,1898,Cal Bowdler,1999,1,1999-00,36,115,49,0.4260869565217391,draft,14.310019,-10.505274,-5.667393,21.633554,18.000551,-18.383507,16.159422,1.1529664,-0.17175436,7.036025,19.635227,26.852346,4.785094,-20.751255,-16.580482,2.4683301,7.07627,27.778244,5.4687943,-23.206146,-14.547868,13.528747,-24.2285,-17.392761,2,Arc-Heavy Spacers,0.9997547725590421,0.002283852650409913,2.1016977554821736e-32,1.569835929663298e-72,0.9997547725590421,1.4789956035594694e-21,0.0002452274409604422
55,1898,Cal Bowdler,1999,2,2000-01,31,114,53,0.4649122807017544,draft,8.308655,-27.046894,-8.512699,29.27444,18.756666,-9.690191,4.640953,-2.7104576,-0.6352514,-2.9352398,20.428995,13.546913,-0.18589616,-11.427029,-16.475239,-1.61432,9.174257,25.691849,3.7275949,-17.298975,-12.812874,18.032127,-19.86908,-13.29637,4,Midrange Shot Creators,1.0,1.8674681296183468e-16,3.6039097219496855e-18,5.50485287116262e-51,2.8955532070793573e-18,2.5912960283291286e-19,1.0
56,1898,Cal Bowdler,1999,3,2001-02,46,174,61,0.3505747126436782,draft,7.1802816,-9.24117,-5.560172,20.579504,16.266571,-4.989645,8.126316,5.148869,4.2703867,-10.729326,5.5735188,4.5953608,1.8102617,-10.559799,-9.457056,5.77396,6.0056853,13.898317,-0.8600214,-16.101612,-12.325918,13.832378,-14.471661,1.1305507,4,Midrange Shot Creators,1.0,2.3435993507613097e-15,7.302399293002858e-26,8.481768874594937e-17,2.209924548645531e-102,1.1725476366421612e-93,1.0
57,1899,James Posey,1999,1,1999-00,78,536,230,0.4291044776119403,draft,11.77292,-19.92249,-5.0655346,29.503418,24.912853,-11.519094,8.891171,-10.597313,-6.5825415,-3.2121274,13.6849375,23.02203,-0.8859352,-8.800952,-15.855551,-0.986515,-1.4601983,31.004211,-5.229894,-14.068826,-18.926922,12.7045,-22.099718,-13.250311,0,Rim Pressure Drivers,0.9338669065953774,0.24351960290484648,0.9338669065953774,1.6503104672513566e-35,7.381991225598636e-102,9.119034972978226e-21,0.06613309340462037
58,1899,James Posey,1999,2,2000-01,82,588,243,0.413265306122449,draft,15.694189,-16.12703,-7.3752565,29.105213,24.009167,-15.54156,15.845319,3.9635,-0.8010287,3.128464,16.815517,23.433475,8.077982,-9.126656,-17.530258,3.6149938,4.491653,28.673393,-13.657457,-16.794619,-20.558987,14.016125,-23.007576,-13.410404,0,Rim Pressure Drivers,0.8108840041748959,0.4849386077241984,0.8108840041748959,8.007205842872717e-55,1.8149816003311534e-215,2.7587911252184936e-99,0.1891159958251006
59,1899,James Posey,1999,3,2001-02,73,733,277,0.3778990450204638,draft,11.435598,-15.207497,-4.3291235,26.759617,19.437326,-11.731706,5.1992455,-6.7318377,0.5962049,-1.2598283,16.447805,14.215485,-0.3001542,-14.223616,-13.922117,-1.4454293,5.408632,22.888256,-2.9805856,-11.558354,-17.232897,17.556757,-17.529343,-12.282021,4,Midrange Shot Creators,0.9877229848041433,0.06622053389319632,0.012277015195858275,2.6862022149160133e-40,3.875047789697373e-39,6.38356337674057e-18,0.9877229848041433
60,1899,James Posey,1999,4,2002-03,82,749,309,0.4125500667556742,draft,11.943602,-16.987259,-8.729852,29.868187,22.369488,-14.92791,10.307734,-12.655446,-4.6230936,3.6074066,14.851809,25.507957,4.8558197,-7.590438,-15.949112,-2.1011963,0.21789497,32.97768,-0.5533838,-17.927105,-17.449772,16.409672,-21.687244,-13.019999,0,Rim Pressure Drivers,0.5164064638661684,0.6926087398003367,0.5164064638661684,6.3054451439910805e-34,4.23827505903417e-75,1.4212953980850138e-175,0.4835935361338344
61,1900,Quincy Lewis,1999,1,1999-00,69,297,111,0.3737373737373737,draft,7.1551456,-8.616995,-5.1537137,20.137533,12.713602,-8.81506,9.23693,-6.6836042,1.9816779,0.19491872,8.530159,17.630558,4.484655,-8.884528,-8.583464,0.7887435,2.9824085,20.167849,2.6873958,-10.731903,-17.888746,9.630116,-14.798407,-9.142525,0,Rim Pressure Drivers,0.9682512987792298,0.14076924543460578,0.9682512987792298,6.27144755044173e-19,2.2794900122669185e-46,4.3247342045192144e-66,0.031748701220771204
62,1900,Quincy Lewis,1999,2,2000-01,30,123,50,0.4065040650406504,draft,5.7474055,-10.839987,-11.3073,31.70995,20.66494,-6.661922,3.7108073,-15.050291,-3.5016418,-8.603173,7.3710566,16.65128,6.3381176,-10.261893,-12.306814,-1.339416,2.771553,25.581045,1.9869872,-10.614479,-25.66505,13.558489,-14.373404,-7.2901616,4,Midrange Shot Creators,1.0,9.724379698282285e-16,8.082897396690063e-18,2.7110806294109984e-17,2.34594193274642e-77,6.456738960206073e-77,1.0
63,1900,Quincy Lewis,1999,3,2001-02,30,143,64,0.4475524475524475,draft,14.345279,-17.5794,-9.795387,27.048061,22.406933,-16.683033,7.7936172,1.2533333,7.721073,10.961561,19.73088,16.08086,8.532737,-11.586986,-15.766384,1.6450069,5.4011607,17.725836,-2.1915295,-16.342882,-13.303897,19.95208,-14.150855,-16.301422,2,Arc-Heavy Spacers,0.977052834801702,0.10929731354888653,2.158997480615289e-24,2.1304105084930702e-41,0.977052834801702,4.468902566110988e-13,0.022947165197852257
64,1901,Dion Glover,1999,1,1999-00,29,171,66,0.3859649122807017,draft,14.318644,-11.231878,-15.17958,38.071205,28.169712,-16.994635,25.687876,2.3106809,-10.589423,4.2420235,27.272785,24.585003,15.717876,-6.5864367,-20.787285,6.346934,4.5170116,39.079178,-11.187893,-22.237106,-19.87397,21.993685,-18.409729,-19.088017,0,Rim Pressure Drivers,0.9999244480063704,0.0007925896508022549,0.9999244480063704,2.68816268161797e-77,0.0,0.0,7.55519936365131e-05
65,1901,Dion Glover,1999,2,2000-01,53,335,141,0.4208955223880597,draft,15.544064,-22.984531,-8.30499,30.513187,21.088068,-20.151169,20.073784,7.378315,-2.8238225,9.221437,25.041656,26.14032,7.8838735,-9.823931,-16.049452,2.6076002,4.273165,31.987919,-17.67263,-16.18875,-17.864971,11.36949,-21.164242,-15.956121,0,Rim Pressure Drivers,0.9999917173060278,0.0001052012968282861,0.9999917173060278,6.206157907787476e-57,0.0,1.0183579581349777e-241,8.282693968393214e-06
66,1901,Dion Glover,1999,3,2001-02,54,455,192,0.421978021978022,draft,11.699657,-17.988241,-12.861559,30.849201,26.760965,-21.415712,13.645236,-3.8812344,-2.7272918,11.008389,17.58831,27.331333,8.389485,-11.717094,-14.334206,-3.3514583,2.8848433,30.17403,-2.790624,-21.781284,-16.22666,21.39385,-24.48508,-16.278128,0,Rim Pressure Drivers,0.9996646546575163,0.003018169112755766,0.9996646546575163,9.820527671422755e-49,3.3954140941825965e-51,7.3654949205818535e-180,0.00033534534248721325
67,1901,Dion Glover,1999,4,2002-03,76,647,277,0.4281298299845441,draft,11.472235,-16.41713,-10.063027,25.836842,20.16312,-17.201641,5.130353,-2.2813315,1.645925,3.3728411,17.66272,22.49997,5.482577,-15.76992,-16.475208,0.77544063,6.710462,28.413857,-3.7480567,-13.270531,-21.122604,16.40252,-21.289803,-14.127985,0,Rim Pressure Drivers,0.9914164350212157,0.049386415584709985,0.9914164350212157,4.366622670555123e-57,1.158647011464795e-11,4.364199128043404e-12,0.008583564962835267
68,1902,Jeff Foster,1999,2,2000-01,59,213,100,0.4694835680751174,draft,10.7339325,-20.606007,-6.276976,29.697592,9.209729,-15.795475,2.734211,-17.143318,1.2386624,7.340218,18.293154,28.040264,-12.582088,-9.377546,-18.622757,2.9647694,-2.936261,35.595924,13.0548725,-8.034794,-26.987839,14.108088,-10.004264,1.2110729,4,Midrange Shot Creators,1.0,1.171629245144347e-28,2.48149454003928e-61,4.2402676333555186e-30,1.676845982199479e-53,1.1618984363480226e-66,1.0
69,1902,Jeff Foster,1999,3,2001-02,79,393,177,0.4503816793893129,draft,18.658352,-13.564894,5.739497,15.698855,11.376926,-6.1281962,8.1421,-4.4435444,18.597702,8.842234,7.1307993,19.602455,-3.7015224,-0.428631,-15.662151,3.2251205,1.1601337,15.022229,-2.7519948,-9.82196,-18.391712,9.298746,-17.36937,-5.963168,4,Midrange Shot Creators,0.7692490624050967,0.5402815373006629,2.3973508034177647e-17,1.0919754813604647e-15,0.2307420307631767,8.906831725609742e-06,0.7692490624050967
70,1902,Jeff Foster,1999,4,2002-03,65,177,64,0.3615819209039548,draft,9.333166,-15.046649,-7.921714,26.406242,17.564909,-12.364149,7.965951,-11.283489,3.8927867,8.548847,13.748005,23.804832,1.1963077,-10.401361,-14.353674,3.692017,-1.2033364,22.763039,9.396569,-10.647112,-21.724537,11.44149,-10.351042,-12.463424,4,Midrange Shot Creators,0.9990879616617577,0.007295734286399763,6.960905203951649e-22,1.431572739758786e-23,0.0009120383382456352,1.586704386628054e-24,0.9990879616617577
71,1903,Kenny Thomas,1999,1,1999-00,69,531,212,0.3992467043314501,draft,14.326991,-13.649107,-9.663676,27.552994,23.369791,-21.878183,12.144224,-3.5258815,-2.5391045,8.670986,20.26964,25.661282,6.7850485,-15.117125,-18.079044,-0.5420721,4.157177,32.606552,-4.8826113,-20.087845,-17.089722,20.891245,-22.927574,-15.226058,0,Rim Pressure Drivers,0.9947366681463946,0.03286611113086377,0.9947366681463946,3.0494168697230366e-56,6.398411141687779e-23,1.0756306972336704e-37,0.005263331853606721
72,1903,Kenny Thomas,1999,2,2000-01,74,465,206,0.443010752688172,draft,15.958611,-15.424672,-12.036597,32.620842,27.478075,-23.109787,18.16254,-3.8640492,-4.1557684,8.453569,25.979908,24.33823,6.7842746,-20.23475,-20.492493,1.6704512,8.31184,36.62421,-6.0125976,-24.637955,-16.222813,27.724226,-26.407774,-19.745678,0,Rim Pressure Drivers,0.8283108661760392,0.4585544656953381,0.8283108661760392,6.457959686516469e-97,9.59059258634597e-21,4.0663175095905487e-32,0.1716891338239611
73,1903,Kenny Thomas,1999,3,2001-02,72,828,396,0.4782608695652174,draft,13.286547,-24.685772,-13.581284,32.226303,22.976366,-21.82174,13.771263,-2.810556,-0.23152101,13.1016035,26.373524,23.385414,6.7282915,-17.067436,-20.525307,0.9570691,7.8126373,31.964542,-3.282347,-19.98002,-16.771667,24.653921,-20.729614,-21.713863,2,Arc-Heavy Spacers,0.9999527063358334,0.0005547055352491926,3.4187471835785486e-05,4.6020999492542535e-74,0.9999527063358334,8.502806187032883e-06,4.603386141995142e-06
74,1903,Kenny Thomas,1999,4,2002-03,66,559,260,0.4651162790697674,draft,21.067047,-23.742455,-12.480879,35.943108,36.181953,-29.373774,14.771633,1.3647264,-1.6650655,18.537083,28.246696,32.111256,14.24132,-18.09315,-25.289309,5.1987777,7.3814483,37.786957,-12.225574,-22.987701,-17.284113,25.257332,-27.591072,-28.314903,2,Arc-Heavy Spacers,0.9998087530512254,0.0018294581815717647,1.1112685296338102e-08,2.3875203462866915e-105,0.9998087530512254,7.511372983212975e-08,0.0001911607223565526
75,1904,Devean George,1999,1,1999-00,39,143,56,0.3916083916083916,draft,15.631365,-22.565315,-8.676076,35.796345,34.317505,-14.013404,4.2114086,-9.707603,-7.5224476,-11.191034,12.583935,17.314714,0.8908451,-13.842648,-22.400269,6.719225,3.069016,38.092293,-9.331746,-16.982689,-18.15956,23.00993,-25.887054,-7.618808,4,Midrange Shot Creators,1.0,2.5981068130953616e-25,3.165280149295302e-40,6.677441457045559e-67,2.4322724317758635e-100,9.402862102687675e-27,1.0
76,1904,Devean George,1999,2,2000-01,51,207,64,0.3091787439613526,draft,8.435969,-19.458494,-2.0813038,22.411835,13.892872,-10.801258,8.930069,-10.987059,-4.9694986,3.3834968,12.096139,17.438797,-0.5943948,-2.893119,-9.563041,-5.857973,-5.5127497,21.752748,6.1417522,-14.373865,-6.861435,12.017048,-13.169524,-12.392324,4,Midrange Shot Creators,1.0,1.0274889194592222e-23,3.7186059126031347e-25,4.868791573185245e-32,4.358844528721473e-109,2.8022699012565363e-217,1.0
77,1904,Devean George,1999,3,2001-02,81,519,215,0.4142581888246628,draft,8.733584,-20.107292,-5.595684,21.72146,20.697496,-11.067445,5.689801,-0.46484518,2.7969215,-0.466918,6.6505938,18.134808,0.53741574,-8.459663,-10.518631,2.3190784,0.6307903,19.483246,-1.535181,-13.040743,-14.284811,10.280045,-19.679317,-7.393365,4,Midrange Shot Creators,0.8320996838109094,0.4900449232538332,0.15806018852537904,1.4725942279059803e-14,4.911564514270212e-06,0.009835216099181334,0.8320996838109094
78,1904,Devean George,1999,4,2002-03,71,460,180,0.391304347826087,draft,9.687445,-16.74484,-2.2256682,20.542524,21.993904,-16.087353,2.0940032,-4.5230994,-4.5442486,6.5804615,10.944789,23.717766,2.89578,2.4351342,-2.5837936,-14.31442,-8.673531,23.761253,-3.9169106,-15.833359,-8.212172,11.340103,-21.376003,-4.661998,1,Balanced Three-Level Scorers,0.7925595117597238,0.510545705024977,0.20744048824027547,0.7925595117597238,0.0,0.0,2.9948548578597857e-51
79,1905,Andrei Kirilenko,1999,3,2001-02,82,633,285,0.4502369668246445,draft,24.212261,-23.404724,-13.586888,39.426395,39.174454,-32.013985,20.71265,-2.4931386,-4.022046,20.44463,32.467056,34.439526,13.570836,-23.12091,-29.31464,6.3555775,9.976727,44.900192,-13.736379,-26.527006,-17.687603,32.34282,-32.358177,-31.249075,2,Arc-Heavy Spacers,0.9999999210088251,1.3762158479773945e-06,7.798071067392651e-08,3.080735313219674e-152,0.9999999210088251,5.3454747993956e-15,1.0104588786216913e-09
80,1905,Andrei Kirilenko,1999,4,2002-03,80,640,315,0.4921875,draft,16.274996,-17.485676,-20.418882,40.656563,36.460564,-30.311049,12.410245,-4.358287,-9.466646,12.704899,26.501398,39.327423,15.813262,-20.978798,-27.466377,6.779112,8.874971,49.286407,-5.6369133,-22.300812,-27.277546,25.991272,-29.240654,-20.554237,4,Midrange Shot Creators,0.9999925607216967,9.528772948626498e-05,7.439278304527113e-06,2.875700021347161e-116,3.010147776053654e-25,1.2542450222383005e-83,0.9999925607216967
81,1906,Tim James,1999,2,2000-01,23,52,16,0.3076923076923077,draft,6.359557,-16.415335,2.8507676,15.54501,11.94976,-7.529249,4.535127,-2.5598137,0.66866887,-10.409519,9.285034,11.081218,-14.666597,-9.745068,-6.0007343,-0.13215923,-2.9881434,17.685932,9.686808,-17.089537,-4.5116673,7.343932,-18.503702,-0.6690867,4,Midrange Shot Creators,1.0,1.3655626818457793e-31,2.3976804779767647e-52,4.942136129169304e-33,2.0815397382356403e-43,1.5777774651282003e-41,1.0
82,1907,Vonteego Cummings,1999,1,1999-00,75,655,265,0.4045801526717557,draft,7.966369,-11.831989,-2.9453268,18.135767,14.421291,-4.461138,6.307371,-5.3653197,5.5301476,-4.589514,4.94794,14.21221,0.32320595,-7.4195895,-9.424193,0.12851375,1.4020746,14.341233,1.1380943,-12.386237,-16.634693,6.7394257,-16.173706,-8.776939,0,Rim Pressure Drivers,0.999518642441771,0.004158665631484354,0.999518642441771,3.757916663056716e-14,3.363210248979998e-08,1.9484843592312227e-09,0.00048132197760430333
83,1907,Vonteego Cummings,1999,2,2000-01,66,516,178,0.3449612403100775,draft,7.5519495,-12.153151,-1.1829919,18.346565,17.076454,-5.1818094,6.7842913,-5.032282,3.377092,-3.870613,3.2779453,17.274372,3.1191134,-8.970173,-7.0661716,3.4188423,0.15935123,14.116859,-1.60919,-7.8463707,-19.31855,0.19029516,-14.99535,-10.236754,4,Midrange Shot Creators,0.9996387871447483,0.0032241461907511573,0.00036121215546482355,6.99784027170308e-10,2.1911130202295857e-20,3.96328802003858e-21,0.9996387871447483
84,1907,Vonteego Cummings,1999,3,2001-02,47,187,78,0.4171122994652406,draft,7.5552707,-15.2300415,-2.2336986,17.848251,15.3756275,-5.7719364,11.074949,1.739412,5.2342567,-0.52732843,7.565538,15.74327,0.7795205,-6.280445,-8.154312,-0.14061451,1.7646742,11.44661,5.1014853,-16.62581,-11.71432,6.1463447,-17.83215,-13.520501,2,Arc-Heavy Spacers,0.9998973404393604,0.0010796457669911786,6.844200268434546e-09,4.428618487708733e-24,0.9998973404393604,1.0592517614669779e-05,9.20601988280275e-05
85,1908,Jumaine Jones,1999,1,1999-00,24,58,22,0.3793103448275862,draft,1.2911156,-14.466715,-11.5072975,15.057888,11.413624,-7.9558663,-3.3193707,4.8277535,12.254765,-1.461371,8.603433,15.659908,5.686098,-14.9194565,-4.249292,-3.6249466,6.0445423,8.25194,9.649167,-8.311316,-21.449335,4.4837637,-12.882103,-8.357434,2,Arc-Heavy Spacers,0.9999982703442819,2.4678013982754553e-05,5.726187675607571e-45,4.518322934837499e-40,0.9999982703442819,2.4388597948992247e-23,1.7296557186103326e-06
86,1908,Jumaine Jones,1999,2,2000-01,55,274,122,0.4452554744525547,draft,10.727978,-17.600592,-5.9592466,20.51749,18.958466,-12.27825,11.394581,-0.57504594,2.0094848,1.1165121,12.616549,20.279377,1.317435,-14.991579,-13.581978,2.366064,4.807987,22.567118,2.5542614,-18.264742,-13.107166,11.921955,-23.153576,-14.048672,2,Arc-Heavy Spacers,0.589659058581202,0.7018446698658842,0.004218976904016369,4.527671525708691e-39,0.589659058581202,0.40596973627920463,0.0001522282355796422
87,1908,Jumaine Jones,1999,3,2001-02,79,639,286,0.4475743348982786,draft,6.393902,-9.564234,-5.5409775,20.71474,15.607592,-5.777671,9.565164,-1.1461228,7.6982036,-2.7934866,5.047085,16.886204,-1.9859487,-2.979546,-5.415118,0.6383485,-1.0303512,14.057954,3.0976238,-15.998503,-17.506214,5.5070252,-15.666285,0.24242783,4,Midrange Shot Creators,0.7312572193326901,0.582014302206645,0.26874206247751625,7.181897954794312e-07,1.0793332407369107e-108,1.2962252650311232e-87,0.7312572193326901
88,1908,Jumaine Jones,1999,4,2002-03,80,708,308,0.4350282485875706,draft,6.6794662,-12.5811615,-0.7773173,16.572058,12.199022,-3.8971562,6.7202063,-0.9970657,9.299898,-2.5321555,5.664061,11.160969,-3.2237518,-7.9199295,-5.373167,0.12248129,2.049441,9.065881,4.7685175,-11.278431,-12.984573,6.903711,-14.767754,-6.498967,4,Midrange Shot Creators,0.6844036036836612,0.747191617135589,0.28392232578256166,4.409157435468573e-15,0.020014123005898797,0.011659947527875766,0.6844036036836612
89,1909,Scott Padgett,1999,1,1999-00,37,140,44,0.3142857142857143,draft,9.754872,-12.312341,-2.6445048,16.564135,19.406143,-6.618783,6.2951584,-4.123258,6.3869753,-2.0846455,4.9971886,13.03605,5.0932965,-15.524099,-9.187178,0.760442,3.17724,12.90505,-1.8817518,-11.657036,-14.016552,8.208233,-17.653023,-11.526732,2,Arc-Heavy Spacers,0.5810306992084004,0.6799571637306576,8.804021394500961e-13,1.8609592722607025e-11,0.5810306992084004,1.2775458482031225e-09,0.4189692994945641
90,1909,Scott Padgett,1999,2,2000-01,19,42,18,0.4285714285714285,draft,17.24359,-19.352016,-12.684703,41.57187,33.74388,-18.003447,10.636251,-12.929131,-2.6838489,5.588493,18.614502,26.013111,13.990887,-18.766737,-23.057062,9.7961645,6.494952,35.740147,-9.796043,-11.829117,-29.345947,21.219154,-19.818226,-21.295977,4,Midrange Shot Creators,1.0,2.5578525021273507e-22,4.417132304752416e-50,1.4945124758484357e-78,9.257176893302785e-24,6.573849757115572e-80,1.0
91,1909,Scott Padgett,1999,3,2001-02,71,395,188,0.4759493670886076,draft,10.883597,-21.157654,-11.652975,37.227493,32.036274,-21.18039,20.298004,1.5168529,-6.463371,5.8330393,17.257246,32.65688,5.421373,-13.782057,-14.054289,-1.4195924,3.331596,33.601166,-5.0814795,-23.72077,-23.425663,18.036076,-29.25795,-16.220303,4,Midrange Shot Creators,0.9999996803583513,5.100222999431878e-06,3.1964165056249285e-07,1.06488582446166e-69,1.4283041980750884e-114,6.933430432867581e-79,0.9999996803583513
92,1909,Scott Padgett,1999,4,2002-03,82,423,170,0.4018912529550827,draft,9.02204,-17.011787,-5.527953,25.232056,22.127346,-11.080797,14.243559,-0.52630925,0.10065627,0.26854062,7.488064,20.87889,2.1645873,-6.6336665,-7.720542,-0.9419225,-1.4838221,19.974586,-5.2834206,-15.914904,-16.590456,8.523187,-20.164993,-8.731961,0,Rim Pressure Drivers,0.9995528898555356,0.0038954390843549784,0.9995528898555356,8.542280378553227e-19,6.854296938037412e-131,1.3028527071234906e-62,0.00044711014446203356
