PLAYER_ID,season_num,PLAYER_NAME,shot_attempts,shot_makes,avg_loc_x,avg_loc_y,season_string,DRAFT_YEAR,games_with_shots,fg_pct,eligible_for_tensor
202695,1,Kawhi Leonard,404,199,-3.792079207920792,53.74752475247525,2011-12,2011,64,0.49257425742574257,1
202695,2,Kawhi Leonard,526,260,-4.612167300380228,44.29847908745247,2012-13,2011,58,0.49429657794676807,1
202695,3,Kawhi Leonard,645,337,-0.9116279069767442,63.57054263565892,2013-14,2011,66,0.5224806201550387,1
202695,4,Kawhi Leonard,822,394,15.071776155717762,71.12165450121654,2014-15,2011,64,0.4793187347931874,1
202696,1,Nikola Vučević,291,131,-8.487972508591065,54.89003436426117,2011-12,2011,49,0.45017182130584193,1
202696,2,Nikola Vučević,889,461,3.622047244094488,48.323959505061865,2012-13,2011,77,0.5185601799775028,1
202696,3,Nikola Vučević,696,353,7.660919540229885,57.51724137931034,2013-14,2011,57,0.507183908045977,1
202696,4,Nikola Vučević,1206,631,4.970149253731344,62.81923714759536,2014-15,2011,74,0.5232172470978441,1
202697,1,Iman Shumpert,531,214,9.990583804143126,85.37476459510358,2011-12,2011,59,0.4030131826741996,1
202697,2,Iman Shumpert,273,109,1.3443223443223444,68.75457875457876,2012-13,2011,45,0.3992673992673993,1
202697,3,Iman Shumpert,484,183,3.3491735537190084,86.08264462809917,2013-14,2011,74,0.378099173553719,1
202697,4,Iman Shumpert,470,193,2.3148936170212764,92.94255319148937,2014-15,2011,61,0.4106382978723404,1
202698,1,Chris Singleton,312,116,17.96153846153846,79.2724358974359,2011-12,2011,63,0.3717948717948718,1
202698,2,Chris Singleton,241,92,1.7759336099585061,77.79253112033194,2012-13,2011,47,0.3817427385892116,1
202698,3,Chris Singleton,67,25,15.432835820895523,91.14925373134328,2013-14,2011,18,0.373134328358209,1
202699,1,Tobias Harris,169,79,24.840236686390533,29.041420118343197,2011-12,2011,39,0.46745562130177515,1
202699,2,Tobias Harris,512,233,10.193359375,58.138671875,2012-13,2011,50,0.455078125,1
202699,3,Tobias Harris,716,332,-2.3379888268156424,62.9036312849162,2013-14,2011,61,0.46368715083798884,1
202699,4,Tobias Harris,947,442,-4.80675818373812,65.18268215417106,2014-15,2011,68,0.46673706441393875,1
202700,2,Donatas Motiejunas,213,97,-21.732394366197184,49.79342723004695,2012-13,2011,41,0.45539906103286387,1
202700,3,Donatas Motiejunas,291,131,-2.274914089347079,57.896907216494846,2013-14,2011,58,0.45017182130584193,1
202700,4,Donatas Motiejunas,700,353,0.6057142857142858,49.90857142857143,2014-15,2011,70,0.5042857142857143,1
202701,1,Nolan Smith,180,67,-17.633333333333333,87.18333333333334,2011-12,2011,41,0.37222222222222223,1
202701,2,Nolan Smith,114,42,18.56140350877193,88.59649122807018,2012-13,2011,36,0.3684210526315789,1
202702,1,Kenneth Faried,309,181,4.197411003236246,19.851132686084142,2011-12,2011,46,0.5857605177993528,1
202702,2,Kenneth Faried,689,380,0.17851959361393324,20.850507982583455,2012-13,2011,79,0.5515239477503628,1
202702,3,Kenneth Faried,820,447,1.8390243902439025,34.57073170731707,2013-14,2011,80,0.5451219512195122,1
202702,4,Kenneth Faried,733,373,5.22237380627558,27.709413369713506,2014-15,2011,75,0.5088676671214188,1
202703,4,Nikola Mirotic,623,253,-0.8764044943820225,91.0481540930979,2014-15,2011,77,0.406099518459069,1
202704,1,Reggie Jackson,158,51,-16.335443037974684,101.34810126582279,2011-12,2011,43,0.3227848101265823,1
202704,2,Reggie Jackson,320,149,2.771875,95.7375,2012-13,2011,65,0.465625,1
202704,3,Reggie Jackson,907,403,-11.23704520396913,89.2050716648291,2013-14,2011,80,0.44432194046306506,1
202704,4,Reggie Jackson,993,432,-11.440080563947634,92.3877139979859,2014-15,2011,77,0.4350453172205438,1
202705,1,MarShon Brooks,640,274,20.68125,82.884375,2011-12,2011,56,0.428125,1
202705,2,MarShon Brooks,335,155,8.208955223880597,64.77910447761194,2012-13,2011,65,0.4626865671641791,1
202705,3,MarShon Brooks,125,57,18.648,79.128,2013-14,2011,31,0.456,1
202706,1,Jordan Hamilton,111,48,27.0,85.58558558558559,2011-12,2011,25,0.43243243243243246,1
202706,2,Jordan Hamilton,200,84,11.285,80.11,2012-13,2011,37,0.42,1
202706,3,Jordan Hamilton,376,147,31.039893617021278,97.58510638297872,2013-14,2011,60,0.39095744680851063,1
202706,4,Jordan Hamilton,35,14,34.05714285714286,135.14285714285714,2014-15,2011,9,0.4,1
202707,1,JaJuan Johnson,121,54,-1.6859504132231404,65.97520661157024,2011-12,2011,29,0.4462809917355372,1
202708,1,Norris Cole,449,177,-8.01336302895323,70.79732739420935,2011-12,2011,64,0.39420935412026725,1
202708,2,Norris Cole,424,179,1.9811320754716981,69.24528301886792,2012-13,2011,77,0.4221698113207547,1
202708,3,Norris Cole,500,207,6.872,64.254,2013-14,2011,81,0.414,1
202708,4,Norris Cole,556,229,-7.974820143884892,92.90287769784173,2014-15,2011,75,0.4118705035971223,1
202709,1,Cory Joseph,70,22,-3.6,96.1,2011-12,2011,22,0.3142857142857143,1
202709,2,Cory Joseph,110,51,-10.254545454545454,58.236363636363635,2012-13,2011,23,0.4636363636363636,1
202709,3,Cory Joseph,265,126,-0.5773584905660377,65.06037735849057,2013-14,2011,59,0.47547169811320755,1
202709,4,Cory Joseph,409,207,-2.552567237163814,53.396088019559905,2014-15,2011,73,0.5061124694376528,1
202710,1,Jimmy Butler III,79,32,21.455696202531644,47.037974683544306,2011-12,2011,27,0.4050632911392405,1
202710,2,Jimmy Butler III,510,239,5.576470588235294,45.713725490196076,2012-13,2011,79,0.46862745098039216,1
202710,3,Jimmy Butler III,691,275,20.118668596237338,85.1273516642547,2013-14,2011,67,0.3979739507959479,1
202710,4,Jimmy Butler III,911,421,12.863885839736554,68.34138309549945,2014-15,2011,65,0.4621295279912184,1
202711,4,Bojan Bogdanovic,576,261,4.541666666666667,69.19270833333333,2014-15,2011,76,0.453125,1
202712,1,Justin Harper,31,9,-19.193548387096776,100.93548387096774,2011-12,2011,8,0.2903225806451613,1
202713,2,Kyle Singler,640,275,6.16875,61.4953125,2012-13,2011,82,0.4296875,1
202713,3,Kyle Singler,598,269,-2.2725752508361206,64.18060200668896,2013-14,2011,80,0.4498327759197324,1
202713,4,Kyle Singler,446,172,10.307174887892376,95.82959641255606,2014-15,2011,78,0.38565022421524664,1
202714,1,Shelvin Mack,220,88,2.631818181818182,67.4090909090909,2011-12,2011,62,0.4,1
202714,2,Shelvin Mack,126,58,-2.7301587301587302,117.7936507936508,2012-13,2011,26,0.4603174603174603,1
202714,3,Shelvin Mack,501,209,15.28942115768463,96.12774451097805,2013-14,2011,71,0.4171656686626746,1
202714,4,Shelvin Mack,292,117,20.41780821917808,110.76712328767124,2014-15,2011,51,0.4006849315068493,1
202715,1,Tyler Honeycutt,24,8,12.666666666666666,59.0,2011-12,2011,9,0.3333333333333333,0
202715,2,Tyler Honeycutt,11,3,-6.090909090909091,88.27272727272727,2012-13,2011,6,0.2727272727272727,0
202716,1,Jordan Williams,152,77,0.631578947368421,14.072368421052632,2011-12,2011,36,0.506578947368421,1
202717,1,Trey Thompkins,61,24,4.590163934426229,89.06557377049181,2011-12,2011,20,0.39344262295081966,1
202718,1,Chandler Parsons,548,248,11.065693430656934,65.52737226277372,2011-12,2011,62,0.45255474452554745,1
202718,2,Chandler Parsons,939,456,10.666666666666666,80.75825346112886,2012-13,2011,76,0.48562300319488816,1
202718,3,Chandler Parsons,985,464,4.981725888324873,81.47309644670051,2013-14,2011,74,0.47106598984771575,1
202718,4,Chandler Parsons,829,383,0.44752714113389624,83.43667068757539,2014-15,2011,66,0.4620024125452352,1
202719,1,Jeremy Tyler,209,88,4.172248803827751,37.27751196172249,2011-12,2011,37,0.42105263157894735,1
202719,2,Jeremy Tyler,24,9,9.875,38.708333333333336,2012-13,2011,13,0.375,0
202719,3,Jeremy Tyler,116,60,-0.6982758620689655,29.68103448275862,2013-14,2011,33,0.5172413793103449,1
202720,1,Jon Leuer,191,97,6.141361256544503,65.0,2011-12,2011,42,0.5078534031413613,1
202720,2,Jon Leuer,52,25,-4.173076923076923,81.57692307692308,2012-13,2011,21,0.4807692307692308,1
202720,3,Jon Leuer,246,121,5.2926829268292686,78.26829268292683,2013-14,2011,44,0.491869918699187,1
202720,4,Jon Leuer,273,121,25.014652014652015,69.27472527472527,2014-15,2011,56,0.4432234432234432,1
202721,1,Darius Morris,41,17,30.365853658536587,79.5609756097561,2011-12,2011,17,0.4146341463414634,1
202721,2,Darius Morris,187,73,-2.4010695187165774,69.1283422459893,2012-13,2011,43,0.39037433155080214,1
202721,3,Darius Morris,96,39,6.854166666666667,98.03125,2013-14,2011,23,0.40625,1
202721,4,Darius Morris,106,36,18.07547169811321,79.5754716981132,2014-15,2011,33,0.33962264150943394,1
202723,1,Malcolm Lee,59,23,15.016949152542374,50.186440677966104,2011-12,2011,18,0.3898305084745763,1
202723,2,Malcolm Lee,75,29,10.693333333333333,54.6,2012-13,2011,15,0.38666666666666666,1
202723,4,Malcolm Lee,1,0,47.0,20.0,2014-15,2011,1,0.0,0
202724,1,Charles Jenkins,290,130,-3.603448275862069,111.44827586206897,2011-12,2011,44,0.4482758620689655,1
202724,2,Charles Jenkins,121,49,2.0991735537190084,91.39669421487604,2012-13,2011,40,0.4049586776859504,1
202725,1,Josh Harrellson,149,63,-19.684563758389263,69.18791946308725,2011-12,2011,34,0.4228187919463087,1
202725,2,Josh Harrellson,9,4,-26.666666666666668,111.33333333333333,2012-13,2011,4,0.4444444444444444,0
202725,3,Josh Harrellson,82,38,-26.01219512195122,103.85365853658537,2013-14,2011,26,0.4634146341463415,1
202726,1,Andrew Goudelock,174,68,-13.637931034482758,132.10344827586206,2011-12,2011,37,0.39080459770114945,1
202726,2,Andrew Goudelock,2,0,-10.0,144.0,2012-13,2011,1,0.0,0
202727,1,Travis Leslie,14,5,-5.928571428571429,29.214285714285715,2011-12,2011,6,0.35714285714285715,0
202728,1,Keith Benson,1,0,-7.0,15.0,2011-12,2011,1,0.0,0
202729,1,Josh Selby,70,25,6.828571428571428,74.94285714285714,2011-12,2011,25,0.35714285714285715,1
202729,2,Josh Selby,22,6,13.818181818181818,122.63636363636364,2012-13,2011,7,0.2727272727272727,0
202730,1,Lavoy Allen,167,79,7.802395209580839,60.17365269461078,2011-12,2011,38,0.47305389221556887,1
202730,2,Lavoy Allen,454,206,0.31497797356828194,51.58370044052864,2012-13,2011,77,0.45374449339207046,1
202730,3,Lavoy Allen,300,134,9.27,61.18666666666667,2013-14,2011,59,0.44666666666666666,1
202730,4,Lavoy Allen,299,141,13.926421404682275,69.74247491638796,2014-15,2011,57,0.47157190635451507,1
202731,1,Vernon Macklin,35,19,5.742857142857143,11.742857142857142,2011-12,2011,12,0.5428571428571428,1
202732,1,DeAndre Liggins,25,12,27.72,55.12,2011-12,2011,9,0.48,1
202732,2,DeAndre Liggins,47,21,19.617021276595743,58.148936170212764,2012-13,2011,23,0.44680851063829785,1
202732,3,DeAndre Liggins,1,1,10.0,0.0,2013-14,2011,1,1.0,0
202734,1,E'Twaun Moore,113,43,12.805309734513274,117.04424778761062,2011-12,2011,32,0.3805309734513274,1
202734,2,E'Twaun Moore,598,237,-12.872909698996656,100.60200668896321,2012-13,2011,74,0.3963210702341137,1
202734,3,E'Twaun Moore,456,195,-4.607456140350878,93.6951754385965,2013-14,2011,78,0.4276315789473684,1
202734,4,E'Twaun Moore,139,62,-30.446043165467625,69.46043165467626,2014-15,2011,43,0.4460431654676259,1
202738,1,Isaiah Thomas,570,256,-2.2421052631578946,96.17543859649123,2011-12,2011,61,0.44912280701754387,1
202738,2,Isaiah Thomas,831,366,3.4717208182912156,93.54993983152828,2012-13,2011,78,0.4404332129963899,1
202738,3,Isaiah Thomas,1096,496,-5.20529197080292,111.29014598540147,2013-14,2011,72,0.45255474452554745,1
202738,4,Isaiah Thomas,794,335,8.294710327455919,110.00629722921914,2014-15,2011,67,0.42191435768261965,1
203076,1,Anthony Davis,675,349,0.46814814814814815,45.3837037037037,2012-13,2012,64,0.5170370370370371,1
203076,2,Anthony Davis,1005,522,-8.575124378109452,49.29253731343284,2013-14,2012,67,0.5194029850746269,1
203076,3,Anthony Davis,1196,642,-7.616220735785953,59.74498327759197,2014-15,2012,68,0.5367892976588629,1
203076,4,Anthony Davis,1134,560,-12.171957671957673,70.2336860670194,2015-16,2012,61,0.49382716049382713,1
203077,1,Michael Kidd-Gilchrist,613,281,-1.032626427406199,47.223491027732464,2012-13,2012,78,0.45840130505709625,1
203077,2,Michael Kidd-Gilchrist,353,167,8.847025495750708,39.31161473087819,2013-14,2012,62,0.4730878186968839,1
203077,3,Michael Kidd-Gilchrist,482,224,10.46058091286307,46.933609958506224,2014-15,2012,55,0.46473029045643155,1
203077,4,Michael Kidd-Gilchrist,61,33,0.7377049180327869,39.377049180327866,2015-16,2012,7,0.5409836065573771,1
203078,1,Bradley Beal,687,282,-4.1615720524017465,87.53275109170306,2012-13,2012,56,0.4104803493449782,1
203078,2,Bradley Beal,1148,481,-8.360627177700348,100.397212543554,2013-14,2012,73,0.4189895470383275,1
203078,3,Bradley Beal,851,363,-0.5299647473560517,95.14571092831963,2014-15,2012,63,0.42655699177438305,1
203078,4,Bradley Beal,796,359,-10.385678391959798,96.2927135678392,2015-16,2012,55,0.4510050251256281,1
203079,1,Dion Waiters,815,336,-22.59631901840491,82.69815950920245,2012-13,2012,61,0.41226993865030676,1
203079,2,Dion Waiters,993,430,-23.24773413897281,86.13293051359517,2013-14,2012,70,0.43303121852970794,1
203079,3,Dion Waiters,946,375,-5.923890063424947,74.77272727272727,2014-15,2012,80,0.3964059196617336,1
203079,4,Dion Waiters,705,282,-6.435460992907801,78.66950354609929,2015-16,2012,78,0.4,1
203080,1,Thomas Robinson,321,138,-1.2928348909657321,31.978193146417446,2012-13,2012,69,0.42990654205607476,1
203080,2,Thomas Robinson,293,141,-14.184300341296929,37.7542662116041,2013-14,2012,66,0.4812286689419795,1
203080,3,Thomas Robinson,258,126,1.0310077519379846,30.891472868217054,2014-15,2012,51,0.4883720930232558,1
203080,4,Thomas Robinson,290,130,1.5482758620689656,34.07241379310345,2015-16,2012,64,0.4482758620689655,1
203081,1,Damian Lillard,1286,553,-4.083203732503888,124.99922239502332,2012-13,2012,82,0.43001555209953346,1
203081,2,Damian Lillard,1303,553,0.7759017651573292,113.03607060629317,2013-14,2012,82,0.4244052187260169,1
203081,3,Damian Lillard,1358,590,-15.03240058910162,107.55449189985272,2014-15,2012,82,0.43446244477172313,1
203081,4,Damian Lillard,1470,618,-10.76734693877551,113.25850340136054,2015-16,2012,75,0.4204081632653061,1
203082,1,Terrence Ross,454,186,33.290748898678416,102.13436123348018,2012-13,2012,70,0.40969162995594716,1
203082,2,Terrence Ross,745,317,-4.618791946308725,93.33422818791946,2013-14,2012,81,0.425503355704698,1
203082,3,Terrence Ross,750,309,0.856,100.81866666666667,2014-15,2012,82,0.412,1
203082,4,Terrence Ross,621,270,0.34782608695652173,115.4975845410628,2015-16,2012,73,0.43478260869565216,1
203083,1,Andre Drummond,342,208,2.0497076023391814,12.836257309941521,2012-13,2012,58,0.6081871345029239,1
203083,2,Andre Drummond,768,479,0.8828125,9.619791666666666,2013-14,2012,81,0.6236979166666666,1
203083,3,Andre Drummond,959,494,4.771637122002086,14.16266944734098,2014-15,2012,82,0.5151199165797706,1
203083,4,Andre Drummond,1056,551,-0.0946969696969697,14.763257575757576,2015-16,2012,81,0.521780303030303,1
203084,1,Harrison Barnes,628,276,10.735668789808917,70.24363057324841,2012-13,2012,81,0.4394904458598726,1
203084,2,Harrison Barnes,679,271,-2.430044182621502,76.12665684830634,2013-14,2012,77,0.39911634756995584,1
203084,3,Harrison Barnes,655,316,-3.5053435114503815,64.44580152671756,2014-15,2012,82,0.48244274809160304,1
203084,4,Harrison Barnes,633,295,3.693522906793049,72.78357030015798,2015-16,2012,66,0.4660347551342812,1
203085,1,Austin Rivers,390,145,4.638461538461539,68.46153846153847,2012-13,2012,59,0.3717948717948718,1
203085,2,Austin Rivers,471,192,11.106157112526539,64.45859872611464,2013-14,2012,66,0.40764331210191085,1
203085,3,Austin Rivers,495,203,-0.1191919191919192,72.42424242424242,2014-15,2012,76,0.4101010101010101,1
203085,4,Austin Rivers,513,226,-5.446393762183236,90.76413255360623,2015-16,2012,67,0.4405458089668616,1
203086,1,Meyers Leonard,276,151,13.539855072463768,46.59782608695652,2012-13,2012,58,0.5471014492753623,1
203086,2,Meyers Leonard,90,41,-2.7222222222222223,62.855555555555554,2013-14,2012,32,0.45555555555555555,1
203086,3,Meyers Leonard,244,125,1.9549180327868851,108.59836065573771,2014-15,2012,50,0.5122950819672131,1
203086,4,Meyers Leonard,432,195,-11.5625,135.86342592592592,2015-16,2012,60,0.4513888888888889,1
203087,1,Jeremy Lamb,68,24,-32.0,104.6029411764706,2012-13,2012,15,0.35294117647058826,1
203087,2,Jeremy Lamb,607,263,-17.884678747940693,88.68039538714991,2013-14,2012,77,0.4332784184514003,1
203087,3,Jeremy Lamb,248,104,-30.971774193548388,108.24596774193549,2014-15,2012,43,0.41935483870967744,1
203087,4,Jeremy Lamb,509,230,-13.701375245579568,91.93123772102162,2015-16,2012,65,0.4518664047151277,1
203088,1,Kendall Marshall,151,56,5.947019867549669,133.35761589403972,2012-13,2012,40,0.3708609271523179,1
203088,2,Kendall Marshall,419,170,9.568019093078759,129.87112171837708,2013-14,2012,54,0.40572792362768495,1
203088,3,Kendall Marshall,101,46,-2.366336633663366,99.51485148514851,2014-15,2012,24,0.45544554455445546,1
203088,4,Kendall Marshall,117,43,-4.6068376068376065,99.11965811965813,2015-16,2012,29,0.36752136752136755,1
203089,1,John Henson,336,162,-12.223214285714286,30.8125,2012-13,2012,57,0.48214285714285715,1
203089,2,John Henson,639,344,-13.507042253521126,25.15336463223787,2013-14,2012,70,0.5383411580594679,1
203089,3,John Henson,346,196,-14.372832369942197,13.271676300578035,2014-15,2012,64,0.5664739884393064,1
203089,4,John Henson,291,164,-20.876288659793815,18.718213058419245,2015-16,2012,55,0.563573883161512,1
203090,1,Maurice Harkless,562,260,3.7313167259786475,29.469750889679716,2012-13,2012,75,0.4626334519572954,1
203090,2,Maurice Harkless,481,224,2.2058212058212057,48.91683991683992,2013-14,2012,78,0.4656964656964657,1
203090,3,Maurice Harkless,156,63,6.7756410256410255,44.87820512820513,2014-15,2012,38,0.40384615384615385,1
203090,4,Maurice Harkless,411,195,0.6277372262773723,44.72992700729927,2015-16,2012,75,0.4744525547445255,1
203091,2,Royce White,1,0,-128.0,58.0,2013-14,2012,1,0.0,0
203092,1,Tyler Zeller,559,245,3.309481216457961,59.96601073345259,2012-13,2012,76,0.43828264758497315,1
203092,2,Tyler Zeller,289,156,-5.024221453287197,36.74740484429066,2013-14,2012,60,0.5397923875432526,1
203092,3,Tyler Zeller,619,340,-1.0791599353796446,33.38287560581583,2014-15,2012,81,0.5492730210016155,1
203092,4,Tyler Zeller,290,138,2.8586206896551722,50.19310344827586,2015-16,2012,57,0.47586206896551725,1
203093,1,Terrence Jones,94,43,8.372340425531915,52.638297872340424,2012-13,2012,15,0.4574468085106383,1
203093,2,Terrence Jones,712,386,-4.227528089887641,40.43398876404494,2013-14,2012,75,0.5421348314606742,1
203093,3,Terrence Jones,298,158,-0.5067114093959731,44.939597315436245,2014-15,2012,33,0.5302013422818792,1
203093,4,Terrence Jones,366,165,0.4890710382513661,55.931693989071036,2015-16,2012,48,0.45081967213114754,1
203094,1,Andrew Nicholson,486,256,-17.390946502057613,65.56995884773663,2012-13,2012,73,0.5267489711934157,1
203094,2,Andrew Nicholson,419,180,-22.281622911694512,61.88066825775656,2013-14,2012,71,0.4295942720763723,1
203094,3,Andrew Nicholson,190,83,2.8,97.3578947368421,2014-15,2012,34,0.4368421052631579,1
203094,4,Andrew Nicholson,310,146,-15.390322580645162,84.45806451612903,2015-16,2012,49,0.47096774193548385,1
203095,1,Evan Fournier,152,75,5.598684210526316,75.50657894736842,2012-13,2012,34,0.4934210526315789,1
203095,2,Evan Fournier,543,228,-4.72744014732965,86.99815837937385,2013-14,2012,74,0.4198895027624309,1
203098,1,John Jenkins,294,131,15.812925170068027,107.05102040816327,2012-13,2012,54,0.445578231292517,1
203098,2,John Jenkins,42,16,-3.357142857142857,78.71428571428571,2013-14,2012,10,0.38095238095238093,1
203098,3,John Jenkins,99,49,-11.343434343434344,117.87878787878788,2014-15,2012,20,0.494949494949495,1
203098,4,John Jenkins,160,71,-18.925,102.3875,2015-16,2012,37,0.44375,1
203099,1,Jared Cunningham,14,6,-25.571428571428573,47.0,2012-13,2012,4,0.42857142857142855,0
203099,2,Jared Cunningham,21,6,-12.428571428571429,104.52380952380952,2013-14,2012,7,0.2857142857142857,0
203099,3,Jared Cunningham,33,12,16.848484848484848,55.93939393939394,2014-15,2012,16,0.36363636363636365,1
203099,4,Jared Cunningham,105,36,-9.066666666666666,58.628571428571426,2015-16,2012,27,0.34285714285714286,1
203100,1,Tony Wroten,86,33,-0.2558139534883721,48.51162790697674,2012-13,2012,23,0.38372093023255816,1
203100,2,Tony Wroten,801,343,-1.3270911360799,58.37328339575531,2013-14,2012,71,0.4282147315855181,1
203100,3,Tony Wroten,430,175,2.1116279069767443,76.38139534883722,2014-15,2012,30,0.4069767441860465,1
203100,4,Tony Wroten,65,22,-6.584615384615384,68.3076923076923,2015-16,2012,8,0.3384615384615385,1
203101,1,Miles Plumlee,21,5,4.666666666666667,24.476190476190474,2012-13,2012,11,0.23809523809523808,0
203101,2,Miles Plumlee,553,286,3.3236889692585896,20.994575045207956,2013-14,2012,80,0.5171790235081374,1
203101,3,Miles Plumlee,254,136,2.2401574803149606,19.24015748031496,2014-15,2012,66,0.5354330708661418,1
203101,4,Miles Plumlee,233,140,-4.905579399141631,14.746781115879829,2015-16,2012,51,0.6008583690987125,1
203102,1,Arnett Moultrie,134,78,0.41044776119402987,46.17910447761194,2012-13,2012,38,0.582089552238806,1
203102,2,Arnett Moultrie,38,16,12.973684210526315,72.84210526315789,2013-14,2012,12,0.42105263157894735,1
203103,1,Perry Jones III,99,39,-6.151515151515151,58.656565656565654,2012-13,2012,32,0.3939393939393939,1
203103,2,Perry Jones III,180,83,-12.922222222222222,53.044444444444444,2013-14,2012,49,0.46111111111111114,1
203103,3,Perry Jones III,181,73,-3.74585635359116,72.87845303867404,2014-15,2012,37,0.40331491712707185,1
203104,1,Marquis Teague,113,43,1.4513274336283186,79.36283185840708,2012-13,2012,28,0.3805309734513274,1
203104,2,Marquis Teague,119,38,-4.1344537815126055,77.31932773109244,2013-14,2012,34,0.31932773109243695,1
203105,1,Festus Ezeli,169,74,-6.538461538461538,24.90532544378698,2012-13,2012,64,0.4378698224852071,1
203105,3,Festus Ezeli,139,76,-1.0935251798561152,26.431654676258994,2014-15,2012,41,0.5467625899280576,1
203105,4,Festus Ezeli,228,125,2.767543859649123,21.855263157894736,2015-16,2012,45,0.5482456140350878,1
203106,1,Jeffery Taylor,399,172,0.15037593984962405,69.31829573934837,2012-13,2012,75,0.43107769423558895,1
203106,2,Jeffery Taylor,216,82,-3.3055555555555554,62.282407407407405,2013-14,2012,25,0.37962962962962965,1
203106,3,Jeffery Taylor,114,45,14.175438596491228,57.74561403508772,2014-15,2012,27,0.39473684210526316,1
203108,1,Bernard James,102,53,-4.764705882352941,18.323529411764707,2012-13,2012,32,0.5196078431372549,1
203108,2,Bernard James,22,11,-9.636363636363637,11.136363636363637,2013-14,2012,11,0.5,0
203108,3,Bernard James,27,12,-2.814814814814815,11.555555555555555,2014-15,2012,10,0.4444444444444444,1
203109,1,Jae Crowder,364,141,-10.788461538461538,110.17307692307692,2012-13,2012,73,0.3873626373626374,1
203109,2,Jae Crowder,295,130,7.969491525423729,81.51186440677967,2013-14,2012,70,0.4406779661016949,1
203109,3,Jae Crowder,542,229,10.18450184501845,86.20479704797047,2014-15,2012,77,0.4225092250922509,1
203109,4,Jae Crowder,811,360,9.914919852034526,97.28976572133169,2015-16,2012,73,0.4438964241676942,1
203110,1,Draymond Green,254,84,-6.669291338582677,76.51181102362204,2012-13,2012,71,0.33070866141732286,1
203110,2,Draymond Green,457,187,-9.919037199124727,93.67177242888403,2013-14,2012,82,0.40919037199124725,1
203110,3,Draymond Green,765,339,-13.362091503267974,110.95947712418301,2014-15,2012,79,0.44313725490196076,1
203110,4,Draymond Green,818,401,-9.37286063569682,79.53789731051344,2015-16,2012,81,0.4902200488997555,1
203111,1,Orlando Johnson,179,72,36.01675977653631,101.29050279329608,2012-13,2012,43,0.4022346368715084,1
203111,2,Orlando Johnson,113,36,41.65486725663717,78.53982300884955,2013-14,2012,38,0.3185840707964602,1
203111,4,Orlando Johnson,34,9,3.8823529411764706,63.14705882352941,2015-16,2012,6,0.2647058823529412,1
203112,1,Quincy Acy,75,42,6.1466666666666665,52.08,2012-13,2012,25,0.56,1
203112,2,Quincy Acy,141,66,-11.099290780141844,45.687943262411345,2013-14,2012,50,0.46808510638297873,1
203112,3,Quincy Acy,331,152,12.078549848942599,71.5558912386707,2014-15,2012,65,0.459214501510574,1
203112,4,Quincy Acy,213,119,-4.352112676056338,65.17840375586854,2015-16,2012,52,0.5586854460093896,1
203113,1,Quincy Miller,12,4,1.0,44.916666666666664,2012-13,2012,5,0.3333333333333333,0
203113,2,Quincy Miller,256,94,-4.69921875,72.46484375,2013-14,2012,50,0.3671875,1
203113,3,Quincy Miller,38,9,21.842105263157894,123.28947368421052,2014-15,2012,9,0.23684210526315788,1
203114,1,Khris Middleton,139,62,-11.697841726618705,54.92805755395683,2012-13,2012,24,0.4460431654676259,1
203114,2,Khris Middleton,852,376,-12.774647887323944,84.96596244131456,2013-14,2012,82,0.4413145539906103,1
203114,3,Khris Middleton,869,406,-30.208285385500574,72.43383199079402,2014-15,2012,79,0.4672036823935558,1
203114,4,Khris Middleton,1142,507,-32.41943957968476,86.98598949211909,2015-16,2012,79,0.44395796847635727,1
203115,1,Will Barton,308,118,5.577922077922078,55.03896103896104,2012-13,2012,65,0.38311688311688313,1
203115,2,Will Barton,155,65,2.109677419354839,56.225806451612904,2013-14,2012,38,0.41935483870967744,1
203115,3,Will Barton,351,150,8.635327635327636,67.58974358974359,2014-15,2012,57,0.42735042735042733,1
203115,4,Will Barton,979,425,-11.15832482124617,88.0755873340143,2015-16,2012,82,0.4341164453524004,1
203116,1,Tyshawn Taylor,87,32,11.931034482758621,59.9080459770115,2012-13,2012,28,0.367816091954023,1
203116,2,Tyshawn Taylor,91,31,10.296703296703297,70.73626373626374,2013-14,2012,17,0.34065934065934067,1
203117,1,Doron Lamb,162,60,-7.4753086419753085,64.4074074074074,2012-13,2012,41,0.37037037037037035,1
203117,2,Doron Lamb,159,63,-14.91194968553459,111.55974842767296,2013-14,2012,46,0.39622641509433965,1
203118,1,Mike Scott,147,70,5.45578231292517,43.34013605442177,2012-13,2012,31,0.47619047619047616,1
203118,2,Mike Scott,626,301,7.378594249201278,77.82747603833866,2013-14,2012,79,0.48083067092651754,1
203118,3,Mike Scott,452,201,-1.7013274336283186,102.84070796460178,2014-15,2012,68,0.4446902654867257,1
203118,4,Mike Scott,376,176,3.502659574468085,91.03191489361703,2015-16,2012,70,0.46808510638297873,1
203119,1,Kim English,112,42,-12.428571428571429,76.9375,2012-13,2012,34,0.375,1
203120,2,Justin Hamilton,20,9,8.7,104.6,2013-14,2012,6,0.45,0
203120,3,Justin Hamilton,178,85,3.2752808988764044,57.31460674157304,2014-15,2012,36,0.47752808988764045,1
203121,1,Darius Miller,108,44,-2.111111111111111,90.69444444444444,2012-13,2012,41,0.4074074074074074,1
