PLAYER_ID,PLAYER_NAME,player_name_key,draft_year,INPUT_SEASON,FORECAST_SEASON,predicted_class,actual_class,label_known,is_correct,sleeper_probability,neutral_probability,bust_probability,confidence_rating,confidence_score,uncertainty_proxy,holdout_split_tag,actual_years5_7_perf_score_component_mean,predicted_years5_7_perf_score_component_mean,performance_pred_error_component_mean,actual_scoring_metric_score,actual_efficiency_metric_score,actual_playmaking_metric_score,actual_defense_metric_score,actual_control_metric_score,predicted_scoring_metric_score,predicted_efficiency_metric_score,predicted_playmaking_metric_score,predicted_defense_metric_score,predicted_control_metric_score,actual_years5_7_games_avg,actual_years5_7_minutes_avg,actual_years5_7_points_avg,actual_years5_7_rebounds_avg,actual_years5_7_assists_avg,boxscore_target_support_flag,performance_test_prediction_available,identity_source,classification_support_flag,forecast_support_flag,block1_ready_flag,deliverable3_block1_note
,Nazr Mohammed,nazr mohammed,,,,Bust,Neutral,1,0.0,0.00095418794,0.03247884,0.96656704,High,0.96656704,0.033432959999999956,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202357.0,Nemanja Bjelica,nemanja bjelica,2015,2015-2019,2019-2022,Bust,Bust,1,1.0,0.0020647943,0.24118702,0.7567482,High,0.7567482,0.24325180000000002,Train,44.037758537235504,,,36.85618801266264,62.97366865923713,42.650072557563,31.9539443218358,45.75491913487897,,,,,,60.0,1249.5666666666666,502.0,293.0,143.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2420.0,Nenad Krstic,nenad krstic,2003,2004-2008,2008-2011,Bust,Bust,1,1.0,0.0038495648,0.46961564,0.52653486,Low,0.52653486,0.47346513999999995,Test,30.565107108660264,39.826987,9.261880000000001,32.29836841488884,36.948326883702535,12.031332526255593,26.985412999251864,44.56209471920249,42.068043,47.043636,34.75628,45.482628,29.784348,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
2403.0,Nene,nene,2001,2002-2006,2006-2009,Neutral,Neutral,1,1.0,0.0035174687,0.93545556,0.06102697,High,0.93545556,0.06454444000000004,Train,47.957154036830616,,,43.32402503312429,79.48150266009377,7.66450660872848,55.9122359768338,53.4034999053727,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203457.0,Nerlens Noel,nerlens noel,2014,2014-2018,2018-2021,Bust,Bust,1,1.0,0.014222726,0.09622161,0.8895557,High,0.8895557,0.11044430000000005,Test,58.4103175954656,36.5705872,-21.8397292,22.33122278912772,95.08453498656422,13.445738677582511,100.0,61.19009152405353,38.491398,43.187363,31.977068,41.760345,27.436762,67.33333333333333,1243.0527776666668,383.6666666666667,344.0,49.333333333333336,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1629651.0,Nic Claxton,nic claxton,2019,2019-2023,2023-2026,Neutral,Sleeper,1,0.0,0.16822141,0.47746253,0.3543161,Low,0.47746253,0.5225374700000001,Test,58.37935781312997,38.034071999999995,-20.345284399999997,36.6658358828969,68.87033380325734,38.99336618960065,84.38826335054053,62.978989839354426,40.065117,44.883896,33.24121,43.46065,28.519487,70.0,1972.5872223333333,791.6666666666666,566.3333333333334,185.66666666666666,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
2555.0,Nick Collison,nick collison,2003,2004-2008,2008-2011,Bust,Bust,1,1.0,0.0014039584,0.1779344,0.82066166,High,0.82066166,0.17933834000000004,Train,35.04498426742758,,,17.138049146952042,71.95733094362853,15.537436661925378,18.368041701825405,52.22406288280654,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Nick Richards,nick richards,,,,Bust,,0,,0.008483789,0.31631634,0.67519987,Medium,0.67519987,0.32480012999999996,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Nick Van Exel,nick van exel,,,,Sleeper,Bust,1,0.0,0.89060533,0.1041024,0.0052922945,High,0.89060533,0.10939467000000003,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201156.0,Nick Young,nick young,2006,2007-2011,2011-2014,Bust,Bust,1,1.0,0.024085691,0.34606412,0.6298502,Medium,0.6298502,0.3701498,Train,30.57553907150671,,,57.69152500705364,39.8868647332979,17.823669526780662,32.17438505814138,5.301251032259948,,,,,,41.0,1073.5905556666667,590.6666666666666,98.66666666666667,59.666666666666664,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1629638.0,Nickeil Alexander-Walker,nickeil alexander walker,2019,2019-2023,2023-2026,Neutral,Neutral,1,1.0,0.015586979,0.62114114,0.36327186,Medium,0.62114114,0.37885886,Test,43.04250252148711,39.213621599999996,-3.8288802000000075,43.79257186041662,62.736175272151485,42.91505621086513,55.01918576036967,10.749523503632632,41.291286,46.35926,34.22738,44.857876,29.332306,80.66666666666667,2199.0655556666666,1017.3333333333334,233.33333333333334,237.66666666666666,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
201587.0,Nicolas Batum,nicolas batum,2007,2008-2012,2012-2015,Neutral,Neutral,1,1.0,0.0229588,0.5681932,0.40884793,Medium,0.5681932,0.43180680000000005,Train,45.3638443263828,,,27.46308542632726,51.63666750845663,49.859119641938186,68.61340643787115,29.24694261732078,,,,,,75.33333333333333,2714.211666333333,927.0,479.6666666666667,373.6666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Nik Stauskas,nik stauskas,,,,Bust,,0,,0.009172935,0.23213552,0.75869155,High,0.75869155,0.24130845,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203999.0,Nikola Joki?,nikola jokic,2015,2015-2019,2019-2022,Sleeper,Sleeper,1,1.0,0.99078333,0.008995652,0.00022093463,High,0.99078333,0.009216670000000038,Train,77.73964930925452,,,88.61826646145873,88.52781564083413,76.76523127678206,59.37402474323796,75.41290842395964,,,,,,73.0,2432.9261113333337,1786.0,836.6666666666666,565.0,ok,,fuzzy_name_fallback:nikola jokic,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Nikola Mirotic,nikola mirotic,,,,Neutral,,0,,0.00023080777,0.98964626,0.010122949,High,0.98964626,0.01035374,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Nikola Pekovic,nikola pekovic,,,,Neutral,,0,,0.11671736,0.7491411,0.13414149,High,0.7491411,0.2508589,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202696.0,Nikola Vu?evi?,nikola vucevic,2011,2011-2015,2015-2018,Sleeper,Neutral,1,0.0,0.95145774,0.03961784,0.008924455,High,0.95145774,0.04854225999999995,Test,52.031048664385324,44.7840738,-7.246975199999994,59.42144806164305,31.9815547904629,34.710130906474895,64.91732879123909,69.1247807721067,47.85851,52.80639,38.990154,50.791225,33.47409,65.66666666666667,1960.8949999999998,1072.0,626.0,192.66666666666666,ok,1.0,fuzzy_name_fallback:nikola vucevic,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
203943.0,Noah Vonleh,noah vonleh,2014,2014-2018,2018-2021,Bust,Bust,1,1.0,0.0015287244,0.058632944,0.93983835,High,0.93983835,0.060161649999999955,Train,43.00359227657891,,,26.138448232443874,55.222020586265,27.20972923728097,40.4108379197125,66.03692540719217,,,,,,36.0,703.3999999900001,234.33333333333334,217.66666666666666,52.666666666666664,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1626181.0,Norman Powell,norman powell,2015,2015-2019,2019-2022,Bust,Neutral,1,0.0,0.01119813,0.3583988,0.63040304,Medium,0.63040304,0.36959696,Train,44.56964613797011,,,64.10231875516507,76.98840357420184,21.651098956680837,49.85665680254986,10.249752601252974,,,,,,55.333333333333336,1714.173889,988.6666666666666,183.33333333333334,105.33333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Norris Cole,norris cole,,,,Bust,,0,,0.009896975,0.39879888,0.5913041,Medium,0.5913041,0.4086959,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201564.0,O.J. Mayo,o j mayo,2007,2008-2012,2012-2015,Neutral,Neutral,1,1.0,0.016798373,0.97336066,0.009841029,High,0.97336066,0.02663934000000001,Train,33.01032241079003,,,44.070007952063264,40.74706231829743,35.175597082937514,36.47938627146488,8.579558429187077,,,,,,68.33333333333333,1985.57,889.6666666666666,200.66666666666666,223.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1628384.0,OG Anunoby,og anunoby,2017,2017-2021,2021-2024,Neutral,Neutral,1,1.0,0.021839034,0.8698507,0.10831025,High,0.8698507,0.13014930000000002,Train,42.991162125822704,,,46.0183470574426,58.7278474569179,22.6051696702418,67.30653583944745,20.297910605063777,,,,,,55.0,1938.6666666666667,893.0,268.0,121.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Obi Toppin,obi toppin,,,,Neutral,,0,,0.023574734,0.6033417,0.37308356,Medium,0.6033417,0.3966583,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Obinna Ekezie,obinna ekezie,,,,Bust,,0,,0.0005114541,0.008214582,0.99127406,High,0.99127406,0.008725940000000043,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Ochai Agbaji,ochai agbaji,,,,Bust,,0,,0.0044322093,0.10433029,0.89123756,High,0.89123756,0.10876244000000002,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201600.0,Omer Asik,omer asik,2010,2010-2014,2014-2017,Neutral,Bust,1,0.0,0.04034576,0.5498362,0.40981805,Low,0.5498362,0.4501638,Train,36.59201157720928,,,13.226667671527824,43.41919747667593,10.265232422574568,31.64526483651786,84.40369547875024,,,,,,58.333333333333336,1214.0349997666665,303.6666666666667,441.6666666666667,37.666666666666664,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201956.0,Omri Casspi,omri casspi,2009,2009-2013,2013-2016,Bust,Bust,1,1.0,0.011305208,0.17569418,0.8130006,High,0.8130006,0.18699940000000004,Test,36.97592195212091,36.0681326,-0.9077890000000011,38.76458122852765,55.11268672966788,20.2347152335064,34.77488937072145,35.9927371981812,37.905327,42.577465,31.55952,41.25094,27.047411,69.0,1526.54,632.0,310.0,95.0,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Onyeka Okongwu,onyeka okongwu,,,,Neutral,,0,,0.0075718737,0.6214928,0.37093526,Medium,0.6214928,0.37850720000000004,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Oshae Brissett,oshae brissett,,,,Bust,,0,,0.044907838,0.4175849,0.53750724,Low,0.53750724,0.46249275999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Othella Harrington,othella harrington,,,,Neutral,Bust,1,0.0,0.0004278975,0.5539885,0.44558355,Medium,0.5539885,0.4460115,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203490.0,Otto Porter Jr.,otto porter jr,2013,2013-2017,2017-2020,Neutral,Neutral,1,1.0,0.035790786,0.5423065,0.4219027,Low,0.5423065,0.4576935,Train,50.138742391364325,,,47.16028630706528,62.75977523357628,32.472693388422435,74.78497860847521,33.51597841928241,,,,,,49.0,1482.0227779999998,693.6666666666666,284.6666666666667,100.66666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Ousmane Dieng,ousmane dieng,,,,Bust,,0,,0.0035537342,0.06498721,0.931459,High,0.931459,0.06854099999999996,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,P.J. Brown,p j brown,,,,Neutral,Neutral,1,1.0,0.00044765457,0.940705,0.05884731,High,0.940705,0.05929499999999999,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
200782.0,P.J. Tucker,p j tucker,2005,2012-2016,2016-2019,Neutral,Neutral,1,1.0,0.0020184095,0.95370066,0.044280883,High,0.95370066,0.04629934000000002,Train,30.783536182734444,,,9.230217067234276,38.61105843914866,21.431024272969022,50.22991161755211,34.41546951676816,,,,,,81.66666666666667,2439.7361113333336,547.6666666666666,469.0,90.66666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1629023.0,P.J. Washington,p j washington,2019,2019-2023,2023-2026,Bust,Neutral,1,0.0,0.005025286,0.36254728,0.63242745,Medium,0.63242745,0.36757255,Test,43.340470056671535,38.3591196,-4.981350200000001,43.163518584303446,41.85521850891004,22.33367015223224,69.70933323283442,39.640609805077496,40.470657,45.290634,33.49717,43.81817,28.718967,62.0,1930.3855553333333,856.0,415.6666666666667,123.33333333333333,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Pablo Prigioni,pablo prigioni,,,,Bust,,0,,0.0068020103,0.049330994,0.94386697,High,0.94386697,0.05613303000000003,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Paolo Banchero,paolo banchero,,,,Sleeper,,0,,0.9966552,0.0031625328,0.00018229656,High,0.9966552,0.0033448000000000366,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1627783.0,Pascal Siakam,pascal siakam,2016,2016-2020,2020-2023,Neutral,Sleeper,1,0.0,0.27644974,0.71739066,0.006159666,High,0.71739066,0.28260934000000004,Test,50.39830686992266,46.0410132,-4.357294199999998,70.43103801832328,50.9539509176801,51.092657823905455,39.60826206682281,39.90562552288164,49.215725,54.259846,40.095413,52.18671,34.447372,65.0,2411.971666666667,1489.0,513.6666666666666,341.6666666666667,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1626192.0,Pat Connaughton,pat connaughton,2015,2015-2019,2019-2022,Bust,Bust,1,1.0,0.0016562791,0.07097577,0.927368,High,0.927368,0.07263200000000003,Train,42.86444584597679,,,25.151130814042094,66.2730350504627,32.16267447032136,56.091558016885145,34.64383087817264,,,,,,67.0,1502.891111,491.0,296.3333333333333,90.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Pat Garrity,pat garrity,,,,Bust,Bust,1,1.0,0.004502151,0.051124368,0.9443735,High,0.9443735,0.05562650000000002,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201976.0,Patrick Beverley,patrick beverley,2012,2012-2016,2016-2019,Neutral,Neutral,1,1.0,0.018308463,0.56424403,0.41744757,Medium,0.56424403,0.43575597,Train,38.675177666944485,,,21.348999355996213,46.72391154406084,57.2438522075579,36.520243044987296,31.53888218212017,,,,,,52.0,1509.577777766667,456.3333333333333,275.3333333333333,204.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Patrick McCaw,patrick mccaw,,,,Bust,,0,,0.0025350396,0.022520453,0.97494453,High,0.97494453,0.02505546999999997,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202335.0,Patrick Patterson,patrick patterson,2010,2010-2014,2014-2017,Neutral,Neutral,1,1.0,0.004085367,0.71231925,0.28359538,High,0.71231925,0.28768075000000004,Train,35.04808272061878,,,18.391482727433647,46.05386809607048,30.282827709275345,47.77171454508775,32.740520525226664,,,,,,75.0,1924.7933333333333,545.3333333333334,356.0,108.33333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Patrick Williams,patrick williams,,,,Bust,,0,,0.0022167857,0.46095893,0.5368243,Low,0.5368243,0.46317569999999997,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201988.0,Patty Mills,patty mills,2009,2009-2013,2013-2016,Neutral,Neutral,1,1.0,0.06568219,0.7251573,0.20916052,High,0.7251573,0.2748427,Train,40.02092362857369,,,47.15465831935127,46.899326060379536,49.68030311243704,47.20760953266707,9.162721118033508,,,,,,71.0,1330.2844443333333,622.3333333333334,134.0,154.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2200.0,Pau Gasol,pau gasol,2000,2001-2005,2005-2008,Sleeper,Sleeper,1,1.0,0.99178773,0.0067312373,0.0014811037,High,0.99178773,0.008212270000000021,Train,54.82581487489695,,,58.09233862725557,59.28276123074004,32.6672731220284,75.06475572826115,49.02194566619952,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
202331.0,Paul George,paul george,2010,2010-2014,2014-2017,Sleeper,Sleeper,1,1.0,0.97169894,0.027383225,0.0009179217,High,0.97169894,0.02830105999999999,Train,49.76656638393419,,,77.26383677642727,55.64990789259586,24.342782494883046,59.569854101960296,32.0064506538045,,,,,,54.0,1866.3988888899996,1234.0,359.0,195.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
200794.0,Paul Millsap,paul millsap,2005,2006-2010,2010-2013,Neutral,Neutral,1,1.0,0.00045537125,0.9726805,0.026864093,High,0.9726805,0.027319500000000052,Train,48.159406701516716,,,51.51426529341116,50.41353499857561,26.279419495804568,63.21836077090871,49.37145294888355,,,,,,26.0,791.5894443333333,378.3333333333333,184.66666666666666,67.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Paul Pierce,paul pierce,,,,Sleeper,Sleeper,1,1.0,0.998852,0.0010751602,7.282349e-05,High,0.998852,0.0011480000000000379,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Paul Reed,paul reed,,,,Bust,,0,,0.0029660983,0.27528653,0.72174734,High,0.72174734,0.27825266000000004,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Payton Pritchard,payton pritchard,,,,Neutral,,0,,0.033333946,0.63745606,0.32921004,Medium,0.63745606,0.36254394,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Peja Stojakovic,peja stojakovic,,,,Sleeper,Sleeper,1,1.0,0.9638338,0.035353076,0.0008131084,High,0.9638338,0.03616620000000004,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Peyton Watson,peyton watson,,,,Neutral,,0,,0.01640409,0.66159123,0.32200462,Medium,0.66159123,0.33840877,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Popeye Jones,popeye jones,,,,Bust,,0,,0.005320829,0.02067407,0.9740051,High,0.9740051,0.025994900000000043,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Precious Achiuwa,precious achiuwa,,,,Neutral,,0,,0.0076204473,0.65749335,0.33488616,Medium,0.65749335,0.34250665,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Predrag Drobnjak,predrag drobnjak,,,,Bust,,0,,0.00033974554,0.01255433,0.98710597,High,0.98710597,0.01289403,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2056.0,Primoz Brezec,primoz brezec,2000,2001-2005,2005-2008,Bust,Bust,1,1.0,0.0024599559,0.1400244,0.8575157,High,0.8575157,0.1424843,Test,24.56188129527976,39.882056999999996,15.320176199999995,36.16144971315279,36.62658831920216,8.38565181096377,0.0,41.63571663308008,42.05649,47.18795,34.70054,45.69527,29.770035,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Quentin Grimes,quentin grimes,,,,Neutral,,0,,0.038582943,0.68052727,0.28088975,Medium,0.68052727,0.31947273,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2047.0,Quentin Richardson,quentin richardson,1999,2000-2004,2004-2007,Neutral,Neutral,1,1.0,0.041862227,0.8444151,0.11372268,High,0.8444151,0.15558490000000003,Train,30.26499149001245,,,33.9920251654274,27.024491029224706,26.79754117893662,33.07454066185788,30.436359414615644,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203112.0,Quincy Acy,quincy acy,2012,2012-2016,2016-2019,Bust,Neutral,1,0.0,0.002841798,0.10937227,0.88778585,High,0.88778585,0.11221415000000001,Train,27.13230518920949,,,23.89664117660441,38.10393487762246,16.745730336667876,23.66790064017793,33.247318914974755,,,,,,39.333333333333336,679.9616667666667,216.66666666666666,132.33333333333334,27.666666666666668,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Quincy Pondexter,quincy pondexter,,,,Bust,,0,,0.0014418293,0.08508653,0.9134716,High,0.9134716,0.08652839999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Quinn Cook,quinn cook,,,,Bust,,0,,0.022876075,0.037036095,0.94008785,High,0.94008785,0.05991215000000005,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Quinton Ross,quinton ross,,,,Bust,Bust,1,1.0,0.000553844,0.017674204,0.98177195,High,0.98177195,0.01822805000000005,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1629628.0,RJ Barrett,rj barrett,2019,2019-2023,2023-2026,Sleeper,Neutral,1,0.0,0.88584036,0.111935094,0.002224558,High,0.88584036,0.11415964,Test,46.83491275196158,45.172612400000006,-1.6623009999999923,74.05234939705541,54.903730812919285,42.80558044990052,32.00316447125806,30.409738628674653,48.27806,53.255676,39.331802,51.222584,33.77494,57.666666666666664,1810.8988886666666,1163.6666666666667,327.0,232.0,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Raef LaFrentz,raef lafrentz,,,,Neutral,Bust,1,0.0,0.00034658617,0.8798519,0.1198016,High,0.8798519,0.12014809999999998,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Rafer Alston,rafer alston,,,,Bust,Neutral,1,0.0,0.0033021315,0.036805738,0.95989203,High,0.95989203,0.04010796999999999,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Raja Bell,raja bell,,,,Bust,Neutral,1,0.0,0.0015733504,0.08373705,0.9146896,High,0.9146896,0.08531040000000001,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
200765.0,Rajon Rondo,rajon rondo,2005,2006-2010,2010-2013,Neutral,Neutral,1,1.0,0.07528722,0.9200456,0.004667097,High,0.9200456,0.07995439999999998,Train,47.05320301365741,,,23.655788846107946,21.198263469547875,100.0,72.76041107295187,17.651551679679326,,,,,,12.666666666666666,474.2583333333334,174.0,70.66666666666667,140.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201196.0,Ramon Sessions,ramon sessions,2006,2007-2011,2011-2014,Neutral,Neutral,1,1.0,0.030927625,0.9343809,0.034691524,High,0.9343809,0.06561910000000004,Train,39.49847948529215,,,47.44210952173348,38.93569506225446,60.07931831430139,41.16363395124634,9.871640576925069,,,,,,48.0,1288.5322223333333,632.3333333333334,124.0,190.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
200751.0,Randy Foye,randy foye,2005,2006-2010,2010-2013,Bust,Bust,1,1.0,0.0072164484,0.47411883,0.5186647,Low,0.5186647,0.4813353,Train,29.870129121150075,,,37.06233347716602,37.545241680262365,35.49921287588564,39.24385757243636,0.0,,,,,,27.333333333333332,749.6355556666667,294.0,42.333333333333336,55.666666666666664,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Rashad McCants,rashad mccants,,,,Neutral,,0,,0.004115286,0.59240854,0.40347615,Medium,0.59240854,0.40759146,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Rashard Lewis,rashard lewis,,,,Neutral,Sleeper,1,0.0,0.086731784,0.8989511,0.014317117,High,0.8989511,0.1010489,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Rasheed Wallace,rasheed wallace,,,,Sleeper,Sleeper,1,1.0,0.9750469,0.024097415,0.00085574604,High,0.9750469,0.02495309999999995,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Rasho Nesterovic,rasho nesterovic,,,,Bust,Neutral,1,0.0,0.00026347116,0.39410177,0.6056348,Medium,0.6056348,0.39436519999999997,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
