row_id,weighted_mse_total,attempt_mse,attempt_mass_in,attempt_mass_recon,attempt_corr,made_mse,made_mass_in,made_mass_recon,made_corr,rate_mse,rate_mass_in,rate_mass_recon,rate_corr
1901,0.006000086665153503,1.9985733160865493e-05,0.9999999403953552,0.9999999403953552,0.2557016967531268,9.536970537737943e-06,0.4193548560142517,0.448245108127594,0.22861296831110905,0.017911691218614578,239.1108856201172,219.89019775390625,0.9057051282110805
2601,0.006005390547215939,1.968169817700982e-05,1.0,1.0,0.251789438949053,5.398821485869121e-06,0.39457830786705017,0.43164926767349243,0.2212163505607437,0.017940931022167206,192.28579711914062,180.50428771972656,0.8454888426380801
960,0.006143306382000446,0.00013897113967686892,1.0,0.9999999403953552,0.13512664093877116,3.242118327762e-05,0.3709677457809448,0.39355939626693726,0.16817756876214754,0.017915744334459305,128.63250732421875,127.66883087158203,0.8880657654786803
2695,0.006146574858576059,3.1282721465686336e-05,1.0,1.0,0.21810363302414512,1.1541033927642275e-05,0.4163089990615845,0.4158182144165039,0.24066834527408434,0.01831125281751156,188.3800048828125,182.28286743164062,0.808482179423422
1943,0.006174963898956776,0.00014157849363982677,1.0,1.0,0.17347580794946374,4.990036541130394e-05,0.42105263471603394,0.48728930950164795,0.13679079326557997,0.017950454726815224,166.83999633789062,165.52630615234375,0.9247691803291203
2884,0.006186985410749912,4.4682910811388865e-05,1.0,1.0,0.14345315314143856,2.0887939172098413e-05,0.47258979082107544,0.46787136793136597,0.17104867388469266,0.01836424320936203,221.16403198242188,219.45709228515625,0.84272718390934
1628,0.0061944699846208096,2.158022834919393e-05,1.0,1.0000001192092896,0.23337479928938892,6.142584425106179e-06,0.3896103501319885,0.4372519254684448,0.19905368811880197,0.01850024051964283,182.4434356689453,176.14447021484375,0.8061488207142892
428,0.00622398778796196,0.0004003271460533142,1.0,1.0,0.16375715216150818,0.00016695821250323206,0.5136778354644775,0.45969727635383606,0.16954290910884126,0.016970107331871986,172.20736694335938,166.78773498535156,0.8896274869658646
206,0.0062607889994978905,0.00011695938155753538,0.9999999403953552,0.9999998807907104,0.14083431092941912,3.0236327802413143e-05,0.40140846371650696,0.4540603756904602,0.1290398668166248,0.018340779468417168,179.87203979492188,181.5360870361328,0.8523383290584056
2986,0.006284564733505249,4.5552973460871726e-05,1.0,1.0,0.16594415191081924,2.1925852706772275e-05,0.46706587076187134,0.43829014897346497,0.19241570833357324,0.018651258200407028,202.91751098632812,193.8448486328125,0.8694027728211973
691,0.006303439382463694,0.0005240073660388589,0.9999999403953552,1.0,0.13470352160125204,0.0001812558766687289,0.47261345386505127,0.4100768268108368,0.17083826759746504,0.01679452881217003,151.896484375,144.02182006835938,0.8795922987051336
1657,0.006324303802102804,3.5047596611548215e-05,1.0000001192092896,0.9999998807907104,0.220997509138478,9.206059985444881e-06,0.4055555760860443,0.45595788955688477,0.20849448733490758,0.018840152770280838,193.48287963867188,184.79052734375,0.8892927989825462
376,0.0063368878327310085,0.00013390717504080385,1.0,1.0000001192092896,0.19923973946689624,4.544122566585429e-05,0.3709677457809448,0.3738235831260681,0.2249741630196427,0.018472617492079735,133.64944458007812,127.94183349609375,0.8530291329973912
2503,0.006393986288458109,0.00020812134607695043,1.0,1.0,0.14049463233148166,7.312411617022008e-05,0.4140625,0.429149329662323,0.10145194643076717,0.018338223919272423,168.5166015625,156.84019470214844,0.9105348376345326
1947,0.006415782030671835,5.8368641475681216e-05,1.0,0.9999999403953552,0.23402122002068637,1.6016581867006607e-05,0.3805309534072876,0.39718320965766907,0.2155234710729682,0.019024191424250603,141.20298767089844,131.32008361816406,0.8559072239047394
950,0.006419894751161337,7.145365816541016e-05,0.9999999403953552,1.0000001192092896,0.1434690750214276,2.2063451979192905e-05,0.38805967569351196,0.4503868520259857,0.1462278170371546,0.018979135900735855,153.50546264648438,151.0160675048828,0.8851362177954571
1965,0.006481692660599947,2.942807986983098e-05,1.0,1.0000001192092896,0.16371169037879735,8.231176252593286e-06,0.40223464369773865,0.4417206943035126,0.20389266559476363,0.019332097843289375,203.904541015625,195.79006958007812,0.856231971825713
2738,0.006540914531797171,6.308134470600635e-05,1.0,1.0,0.24199639856165175,4.111050293431617e-05,0.4834710657596588,0.3967417776584625,0.2554416559957352,0.01931016892194748,161.09616088867188,148.85723876953125,0.8093914748525617
998,0.006546970922499895,0.0001021760908770375,0.9999999403953552,0.9999998807907104,0.1485426033225578,3.887305501848459e-05,0.46364983916282654,0.4621434211730957,0.15419151254543553,0.01921776682138443,203.52142333984375,205.737548828125,0.7689924163436165
