PLAYER_ID,PLAYER_NAME,TSNE1,TSNE2,TSNE3,tsne_cluster,tsne_label,expected_score,realized_score,delta_score
200780,Solomon Jones,-11.678138,-0.91479975,-3.8635406,1,Bust,117.97500000000001,140.60000000000002,22.625000000000014
200782,P.J. Tucker,1.7644407,-4.1503086,-3.7866502,0,Sleeper,588.9499999999999,501.7,-87.24999999999994
200789,Daniel Gibson,-8.536391,-0.68685406,-0.049439713,1,Bust,306.49999999999994,286.50000000000006,-19.999999999999886
200794,Paul Millsap,6.446108,-3.2707934,-1.7516251,0,Sleeper,699.0,979.1666666666669,280.16666666666686
200797,Ryan Hollins,-11.807481,-0.7497594,-3.8572962,1,Bust,136.67499999999998,158.96666666666664,22.291666666666657
200811,Lou Amundson,-11.753982,1.9833263,-4.440819,1,Bust,237.9,103.99999999999996,-133.90000000000003
200826,J.J. Barea,1.2438042,0.9381432,5.0747695,2,Neutral,261.825,466.3666666666666,204.54166666666663
201142,Kevin Durant,10.645895,0.18398598,-2.7216556,0,Sleeper,1410.5500000000002,1742.4000000000003,331.85000000000014
201143,Al Horford,5.1602793,-1.6078423,-4.014317,0,Sleeper,931.7,880.9999999999999,-50.70000000000016
201144,Mike Conley,7.177997,2.6198564,1.7305453,0,Sleeper,702.2249999999999,913.1999999999999,210.97500000000002
201145,Jeff Green,3.7691016,0.09690436,-2.2386212,0,Sleeper,726.5,762.5,36.0
201147,Corey Brewer,2.9953892,-0.90087056,1.634956,0,Sleeper,426.3,669.7333333333335,243.43333333333345
201148,Brandan Wright,-4.6262465,-5.6457047,1.4258616,2,Neutral,216.125,528.0,311.875
201149,Joakim Noah,7.9910903,-3.906324,-1.127172,0,Sleeper,603.5499999999998,916.1666666666666,312.6166666666668
201150,Spencer Hawes,2.3808467,-4.7849345,-0.4378844,0,Sleeper,461.92500000000007,631.2333333333335,169.3083333333334
201152,Thaddeus Young,5.479949,-2.7282064,-1.6990526,0,Sleeper,685.9000000000001,870.9,184.9999999999999
201155,Rodney Stuckey,2.3647032,3.6271186,-0.300101,0,Sleeper,679.7750000000001,591.5333333333333,-88.24166666666679
201156,Nick Young,-1.4123112,-0.8984543,-1.6232363,2,Neutral,438.12500000000006,511.53333333333336,73.4083333333333
201158,Marco Belinelli,1.9973764,-1.1250197,4.214409,2,Neutral,268.975,516.8333333333334,247.85833333333335
201160,Jason Smith,-6.659957,-2.8742528,1.2537205,2,Neutral,226.77499999999998,314.7666666666667,87.99166666666673
201162,Jared Dudley,0.32132286,0.012126755,0.3848712,2,Neutral,496.65,550.5,53.85000000000002
201163,Wilson Chandler,-0.7844414,2.5842214,0.5610623,2,Neutral,596.35,543.9,-52.450000000000045
201166,Aaron Brooks,1.2915467,4.7959895,1.4176866,0,Sleeper,538.25,422.8666666666666,-115.38333333333338
201167,Arron Afflalo,4.358387,-0.67657113,2.2817044,0,Sleeper,402.325,729.2999999999998,326.97499999999985
201168,Tiago Splitter,0.36765155,-3.3280303,-0.41504154,2,Neutral,481.5,597.3000000000001,115.80000000000007
201171,Carl Landry,-3.0818317,3.0535793,1.4341198,2,Neutral,607.0500000000001,472.7666666666666,-134.28333333333347
201175,Glen Davis,-4.0550513,-1.8108034,1.6701863,2,Neutral,358.575,391.8666666666666,33.29166666666663
201177,Josh McRoberts,-0.08339419,-0.4644152,5.023407,2,Neutral,228.575,390.8333333333333,162.25833333333333
201188,Marc Gasol,7.493886,-2.1355424,-2.4234333,0,Sleeper,877.75,996.3333333333334,118.58333333333337
201189,Aaron Gray,-12.127697,0.41521838,-4.6797037,1,Bust,139.375,104.89999999999998,-34.47500000000002
201196,Ramon Sessions,2.4538715,4.2627983,0.34918916,0,Sleeper,702.475,563.5,-138.97500000000002
201202,Joel Anthony,-11.942065,0.4746901,-4.3679643,1,Bust,176.075,133.03333333333333,-43.04166666666666
201228,C.J. Watson,-9.02107,0.0042034294,1.184444,1,Bust,387.05,352.6333333333334,-34.41666666666663
201229,Anthony Tolliver,-6.2343493,-1.8089119,0.5912491,2,Neutral,285.70000000000005,303.5,17.799999999999955
201563,Michael Beasley,-6.3424935,4.8200536,-0.16091572,1,Bust,646.0500000000001,261.90000000000003,-384.15000000000003
201564,O.J. Mayo,2.3158603,3.7645428,-0.45122957,0,Sleeper,723.1250000000002,572.3333333333334,-150.79166666666686
201565,Derrick Rose,5.3360395,1.9993541,-4.745357,0,Sleeper,1091.125,671.2666666666668,-419.85833333333323
201566,Russell Westbrook,9.868364,2.4103355,-1.639766,0,Sleeper,1125.025,1224.1,99.07499999999982
201567,Kevin Love,9.198433,-2.230551,-3.1317573,0,Sleeper,1002.5749999999999,1222.0333333333335,219.4583333333336
201568,Danilo Gallinari,2.2618172,-0.7350613,0.40854448,0,Sleeper,548.8499999999999,716.2000000000002,167.35000000000025
201569,Eric Gordon,2.0666068,3.8145525,-0.34737322,0,Sleeper,704.7750000000001,543.1333333333333,-161.64166666666677
201571,D.J. Augustin,2.620469,4.290965,1.778519,0,Sleeper,574.3,514.0666666666667,-60.233333333333235
201572,Brook Lopez,6.637003,-1.1127524,-4.1614976,0,Sleeper,1092.6,1051.7,-40.899999999999864
201573,Jerryd Bayless,1.1303437,0.741241,4.6819706,2,Neutral,306.77500000000003,446.2999999999999,139.52499999999986
201574,Jason Thompson,2.2837527,-3.9437275,-3.8728607,0,Sleeper,605.8,516.5666666666666,-89.23333333333335
201575,Brandon Rush,-10.165777,4.730608,-3.053893,1,Bust,454.775,97.49999999999999,-357.275
201577,Robin Lopez,3.5559957,-5.395427,1.4810014,0,Sleeper,267.625,746.7666666666668,479.14166666666677
201578,Marreese Speights,-3.6782,-2.1707346,2.1490767,2,Neutral,355.55,437.76666666666665,82.21666666666664
201579,Roy Hibbert,3.493994,-4.171316,-2.975274,0,Sleeper,633.575,680.1999999999999,46.624999999999886
201580,JaVale McGee,-7.9712462,4.0654716,-2.6964812,1,Bust,515.2750000000001,277.93333333333334,-237.34166666666675
201581,JJ Hickson,3.5821376,-5.434431,-0.69228595,0,Sleeper,457.5,668.9000000000001,211.4000000000001
201583,Ryan Anderson,0.16091059,-2.1675935,-0.7226744,2,Neutral,510.07500000000005,582.5,72.42499999999995
201584,Courtney Lee,0.19829357,0.21821742,0.3093861,2,Neutral,497.52500000000003,526.0666666666667,28.541666666666686
201585,Kosta Koufos,-1.8695178,-5.587263,2.326672,2,Neutral,149.60000000000002,479.06666666666666,329.46666666666664
201586,Serge Ibaka,5.2124615,-3.7854714,-2.2615044,0,Sleeper,693.8499999999999,842.9333333333334,149.08333333333348
201587,Nicolas Batum,6.459395,-1.2349542,1.007168,0,Sleeper,504.925,855.1333333333333,350.2083333333333
201588,George Hill,4.0497127,2.0629826,2.6988046,0,Sleeper,516.375,708.4333333333334,192.0583333333334
201589,Darrell Arthur,-6.505741,-1.961918,0.9203435,2,Neutral,288.0,296.26666666666665,8.266666666666652
201596,Mario Chalmers,3.8681455,2.861488,2.956968,0,Sleeper,478.40000000000003,584.4666666666667,106.06666666666666
201599,DeAndre Jordan,6.165521,-5.7923794,-0.8710225,0,Sleeper,410.79999999999995,973.5999999999999,562.8
201600,Omer Asik,-3.624083,-0.9348186,3.936441,2,Neutral,382.57499999999993,325.3666666666666,-57.208333333333314
201601,Luc Mbah a Moute,-5.2947736,0.94281125,1.7131308,2,Neutral,434.19999999999993,296.6666666666667,-137.53333333333325
201609,Goran Dragic,8.258376,0.477261,2.950408,0,Sleeper,408.75,1037.2333333333333,628.4833333333333
201627,Anthony Morrow,-6.8434315,2.3790333,-0.4356464,1,Bust,506.125,354.90000000000003,-151.22499999999997
201933,Blake Griffin,6.4256277,1.1320264,-5.299829,0,Sleeper,1312.15,930.2333333333332,-381.91666666666686
201935,James Harden,11.20498,0.28747293,0.098160855,0,Sleeper,908.4,1661.1000000000004,752.7000000000004
201936,Tyreke Evans,4.4708924,4.1292233,0.44676948,0,Sleeper,810.9250000000001,696.5333333333334,-114.39166666666665
201937,Ricky Rubio,7.440836,2.524147,2.7683291,0,Sleeper,537.825,875.1999999999999,337.3749999999999
201939,Stephen Curry,11.220876,0.38131243,0.08561977,0,Sleeper,950.2500000000001,1691.1333333333334,740.8833333333333
201941,Jordan Hill,2.0377717,-5.5597715,1.6512575,2,Neutral,210.72499999999997,594.1333333333332,383.40833333333325
201942,DeMar DeRozan,8.466838,-0.04296261,0.1670804,0,Sleeper,716.7500000000001,1086.833333333333,370.0833333333329
201943,Brandon Jennings,3.0245998,5.389262,0.083886385,0,Sleeper,877.1500000000001,563.5333333333333,-313.6166666666668
201945,Gerald Henderson,1.7051878,-0.54227185,0.9818269,2,Neutral,448.4749999999999,589.0333333333334,140.5583333333335
201946,Tyler Hansbrough,-8.33501,3.1292033,-3.4379816,1,Bust,386.5,212.06666666666663,-174.43333333333337
201949,James Johnson,-7.492907,-2.754878,0.721115,1,Bust,252.15,347.4666666666667,95.31666666666669
201950,Jrue Holiday,2.7133436,5.1693463,0.4357243,0,Sleeper,771.5500000000001,570.9666666666667,-200.58333333333337
201951,Ty Lawson,6.1333294,4.340422,0.9229105,0,Sleeper,782.75,778.2999999999998,-4.450000000000159
201952,Jeff Teague,7.853133,1.51402,2.7087533,0,Sleeper,525.6999999999999,973.8666666666668,448.16666666666686
201954,Darren Collison,3.84693,3.6033583,0.58757025,0,Sleeper,724.5,708.6666666666666,-15.833333333333371
201956,Omri Casspi,-3.2336829,-3.112699,0.6507041,2,Neutral,350.95,464.86666666666673,113.91666666666674
201959,Taj Gibson,2.1545322,-4.3601003,-0.57728815,0,Sleeper,487.07500000000005,650.8666666666667,163.79166666666663
201960,DeMarre Carroll,-3.680181,-3.6241271,0.21289662,2,Neutral,313.1,468.8333333333333,155.7333333333333
201961,Wayne Ellington,-7.353505,-1.6657363,-0.1077813,1,Bust,283.75000000000006,295.76666666666665,12.016666666666595
201962,Toney Douglas,-9.776571,1.9217362,-1.6586996,1,Bust,366.925,210.5666666666667,-156.35833333333332
201967,Dante Cunningham,-4.113863,-2.1346014,-0.073735304,2,Neutral,353.77500000000003,365.59999999999997,11.824999999999932
201971,DeJuan Blair,-9.189476,4.5452323,-2.999321,1,Bust,467.42499999999995,160.29999999999998,-307.125
201973,Jonas Jerebko,-5.4920783,-0.2496774,2.5340295,2,Neutral,372.475,303.3333333333333,-69.14166666666671
201975,Jodie Meeks,-2.0826945,-1.1322596,-1.7779268,2,Neutral,374.3,507.50000000000006,133.20000000000005
201976,Patrick Beverley,-0.008972191,-2.502827,3.9873834,2,Neutral,422.2,535.3000000000001,113.10000000000008
201977,Marcus Thornton,-6.2145033,3.8109617,-0.02845965,1,Bust,635.5250000000001,350.9666666666667,-284.5583333333334
201978,Chase Budinger,-8.494149,1.9251454,-1.9018809,1,Bust,382.27500000000003,239.70000000000002,-142.57500000000002
201980,Danny Green,-1.917019,2.402857,0.2043713,2,Neutral,603.4000000000001,438.6333333333334,-164.7666666666667
201988,Patty Mills,2.293576,0.2973903,4.4631486,2,Neutral,313.275,564.3666666666667,251.0916666666667
202066,Garrett Temple,-7.2098894,-4.7635245,-0.25429568,2,Neutral,104.82499999999999,334.2666666666667,229.44166666666672
202083,Wesley Matthews,3.3544645,0.29308778,-1.8055236,0,Sleeper,689.4749999999999,752.1999999999999,62.72500000000002
202322,John Wall,10.651819,3.1717527,-0.5520674,0,Sleeper,937.825,1340.9333333333334,403.10833333333335
202323,Evan Turner,4.682247,3.6455214,2.2863708,0,Sleeper,579.625,603.1333333333333,23.508333333333326
202324,Derrick Favors,2.6008167,-3.7473066,-1.0084527,0,Sleeper,584.375,734.9666666666667,150.5916666666667
202325,Wesley Johnson,-4.551196,-1.5202706,0.24411353,2,Neutral,366.8999999999999,356.36666666666673,-10.53333333333319
202326,DeMarcus Cousins,9.271998,-2.1976697,-2.8217394,0,Sleeper,951.45,1259.1333333333332,307.68333333333317
202327,Ekpe Udoh,-12.193942,2.2096322,-4.2054324,1,Bust,239.825,138.1,-101.725
202328,Greg Monroe,5.8183856,-2.0803857,-3.9205866,0,Sleeper,933.925,944.9333333333334,11.00833333333344
202329,Al-Farouq Aminu,0.00054364564,-4.1349654,-0.07707284,2,Neutral,426.3500000000001,499.9666666666667,73.61666666666662
202330,Gordon Hayward,8.807753,-0.53520316,0.46016556,0,Sleeper,650.1500000000001,1127.4333333333334,477.2833333333333
202331,Paul George,9.328409,-0.8322831,-0.082634374,0,Sleeper,812.6750000000002,1264.1666666666667,451.49166666666656
202332,Cole Aldrich,-12.262778,0.41538605,-4.696577,1,Bust,153.35000000000002,162.5666666666667,9.216666666666669
202334,Ed Davis,-0.73043233,-5.3035216,0.30226368,2,Neutral,444.5,511.63333333333327,67.13333333333327
202335,Patrick Patterson,-0.5194507,-3.25153,0.4473041,2,Neutral,415.04999999999995,477.3333333333333,62.28333333333336
202337,Luke Babbitt,-11.506671,-1.96631,-3.2586734,1,Bust,97.14999999999999,200.20000000000002,103.05000000000003
202338,Kevin Seraphin,-10.276603,-0.4236692,-3.996687,1,Bust,247.07500000000002,207.1,-39.97500000000002
202339,Eric Bledsoe,6.9465847,0.5470406,2.9619088,0,Sleeper,421.875,878.0,456.125
202340,Avery Bradley,4.1372848,-1.7198899,3.0520635,0,Sleeper,278.125,672.6,394.475
202344,Trevor Booker,0.12243455,-4.9625893,0.90208167,2,Neutral,353.09999999999997,518.0333333333334,164.93333333333345
202349,Greivis Vasquez,5.1605554,3.0277066,2.7914286,0,Sleeper,523.1000000000001,614.7,91.59999999999991
202355,Hassan Whiteside,3.8567026,-3.3790216,-4.8108954,0,Sleeper,886.3,733.5,-152.79999999999995
202357,Nemanja Bjelica,-2.7300692,-0.76320523,0.8124918,2,Neutral,392.7,435.73333333333335,43.03333333333336
202362,Lance Stephenson,-2.4354746,-0.24853069,0.45741364,2,Neutral,441.92500000000007,427.06666666666666,-14.858333333333405
202389,Timofey Mozgov,-2.6718304,-4.9748664,1.9339062,2,Neutral,258.17499999999995,455.70000000000005,197.5250000000001
202391,Jeremy Lin,2.5906494,3.1914241,2.4045715,0,Sleeper,499.65,558.0666666666666,58.41666666666663
202397,Ish Smith,3.0805993,1.1649903,5.2992234,0,Sleeper,121.85000000000004,549.4666666666666,427.61666666666656
202498,Lance Thomas,-10.751249,-0.6503604,-2.9746287,1,Bust,199.175,167.13333333333335,-32.04166666666666
202681,Kyrie Irving,7.013928,2.635827,-0.53769916,0,Sleeper,978.3249999999998,1041.7,63.37500000000023
202682,Derrick Williams,3.4256053,-2.7824697,0.7329319,0,Sleeper,458.52500000000003,731.1000000000001,272.5750000000001
202683,Enes Freedom,4.389718,-5.0237226,-0.29952598,0,Sleeper,545.45,868.9333333333334,323.48333333333335
202684,Tristan Thompson,2.569017,-3.8182266,-4.0960937,0,Sleeper,669.8,585.9666666666667,-83.83333333333326
202685,Jonas Valan?i?nas,3.2252636,-3.841354,-2.5479019,0,Sleeper,687.625,774.2666666666668,86.64166666666677
202687,Bismack Biyombo,0.120641865,-5.7239103,0.7744701,2,Neutral,339.9,483.5,143.60000000000002
202688,Brandon Knight,-6.9010787,4.3355455,1.3747439,1,Bust,682.9250000000002,380.9333333333334,-301.9916666666668
202689,Kemba Walker,9.745185,1.0954837,0.05642148,0,Sleeper,859.8750000000001,1328.5333333333335,468.6583333333334
202691,Klay Thompson,7.509193,0.26571733,-1.7075697,0,Sleeper,840.8750000000001,1102.7666666666667,261.89166666666654
202692,Alec Burks,-8.672304,1.9619889,-1.8762562,1,Bust,378.59999999999997,248.60000000000005,-129.99999999999991
202693,Markieff Morris,2.416556,-1.7639787,-2.1036367,0,Sleeper,619.875,605.5333333333333,-14.341666666666697
202694,Marcus Morris Sr.,2.4752178,-1.5088727,-1.4397374,0,Sleeper,575.175,649.2,74.02500000000009
202695,Kawhi Leonard,9.338147,-1.2247145,0.5825618,0,Sleeper,713.8,1361.1333333333334,647.3333333333335
202696,Nikola Vucevic,5.9814954,-3.0207276,-2.9972289,0,Sleeper,740.15,875.6999999999999,135.54999999999995
202697,Iman Shumpert,-4.709809,-1.3508142,-0.6889982,2,Neutral,337.275,324.09999999999997,-13.175000000000011
202699,Tobias Harris,6.4416847,-3.000817,0.95990545,0,Sleeper,513.75,962.3000000000001,448.55000000000007
202702,Kenneth Faried,-3.3345585,4.3952556,1.3002919,2,Neutral,763.9,496.56666666666666,-267.3333333333333
202704,Reggie Jackson,3.510474,2.3269382,2.364136,0,Sleeper,499.77500000000003,656.8666666666668,157.09166666666675
202709,Cory Joseph,2.8650808,0.33754337,4.790723,0,Sleeper,229.12499999999997,549.3333333333334,320.20833333333337
202710,Jimmy Butler III,9.497604,-0.5554126,0.86212724,0,Sleeper,648.075,1287.7666666666667,639.6916666666666
202711,Bojan Bogdanovic,4.4882197,-0.32857677,0.05720289,0,Sleeper,605.175,868.0,262.82500000000005
202714,Shelvin Mack,-9.771656,-1.856313,1.14562,1,Bust,244.17499999999998,342.2000000000001,98.02500000000012
202718,Chandler Parsons,-6.494165,5.200519,0.64178187,1,Bust,775.325,321.2,-454.12500000000006
202720,Jon Leuer,-4.7248044,-5.024192,1.8263774,2,Neutral,159.79999999999998,387.4000000000001,227.6000000000001
202722,Davis Bertans,-8.63812,2.2687902,-1.712088,1,Bust,413.77500000000003,256.50000000000006,-157.27499999999998
202734,E'Twaun Moore,1.9381634,-1.0689871,4.332236,2,Neutral,227.4,518.5666666666667,291.16666666666674
202738,Isaiah Thomas,7.721195,2.137066,-0.018674387,0,Sleeper,812.975,1071.5,258.525
203076,Anthony Davis,10.207467,-1.5870496,-2.8347485,0,Sleeper,1178.775,1624.5666666666668,445.79166666666674
203077,Michael Kidd-Gilchrist,-6.616668,3.5938978,-0.97040755,1,Bust,541.5999999999999,300.59999999999997,-240.99999999999994
203078,Bradley Beal,10.164744,-0.06374837,0.98030514,0,Sleeper,638.2750000000001,1366.8,728.5249999999999
203079,Dion Waiters,-7.569659,2.9094973,0.9766054,1,Bust,535.7,345.1000000000001,-190.59999999999997
203081,Damian Lillard,10.523182,1.487918,-1.9579387,0,Sleeper,1231.1000000000001,1534.0333333333335,302.9333333333334
203082,Terrence Ross,-1.5048788,-0.91546476,-1.4875994,2,Neutral,440.67500000000007,511.90000000000003,71.22499999999997
203083,Andre Drummond,10.029175,-2.872588,-3.8525026,0,Sleeper,972.55,1228.5000000000002,255.95000000000027
203084,Harrison Barnes,6.3781414,-2.988872,0.7707514,0,Sleeper,561.85,936.0333333333334,374.1833333333334
203085,Austin Rivers,2.1284628,-0.30906966,4.3922663,2,Neutral,305.35,512.2,206.85000000000002
203086,Meyers Leonard,-10.349983,-0.6162231,-3.9179773,1,Bust,236.35,220.6666666666667,-15.68333333333328
203087,Jeremy Lamb,3.670568,-2.089042,3.4178529,0,Sleeper,276.25,719.1333333333333,442.8833333333333
203089,John Henson,-4.346636,0.164077,2.7697988,2,Neutral,444.85,411.6666666666667,-33.18333333333334
203090,Maurice Harkless,-3.5383723,-2.5988348,0.16763374,2,Neutral,373.375,453.6666666666667,80.29166666666669
203092,Tyler Zeller,0.61025554,-4.3638253,0.01907046,2,Neutral,430.37500000000006,571.9000000000001,141.52500000000003
203095,Evan Fournier,4.357523,-0.38447857,2.1828096,0,Sleeper,436.62500000000006,732.5333333333333,295.90833333333325
203101,Miles Plumlee,-3.3259494,-3.5209515,1.6358583,2,Neutral,301.125,377.5999999999999,76.47499999999991
203109,Jae Crowder,2.6118205,-1.6839771,0.36828882,0,Sleeper,477.42499999999995,659.4000000000001,181.97500000000014
203110,Draymond Green,6.86259,3.4683383,2.5595274,0,Sleeper,690.0,818.8666666666668,128.8666666666668
203112,Quincy Acy,0.7906519,-4.109439,2.4197078,2,Neutral,215.25,435.9000000000001,220.6500000000001
203114,Khris Middleton,5.3502975,0.45585427,-0.17797992,0,Sleeper,649.625,840.8333333333335,191.20833333333348
203115,Will Barton,3.4306486,-0.61578894,3.490389,0,Sleeper,357.475,653.4,295.92499999999995
203118,Mike Scott,-4.897065,-1.6053786,1.0968775,2,Neutral,341.6,355.4333333333334,13.833333333333371
203124,Kyle O'Quinn,-4.483916,-5.0782204,2.8687418,2,Neutral,278.5,417.8333333333333,139.33333333333331
203145,Kent Bazemore,2.3187032,-0.89523673,3.9358184,2,Neutral,307.125,559.4000000000001,252.2750000000001
203200,Justin Holiday,1.2997373,-1.7117343,2.383397,2,Neutral,351.5,571.6666666666667,220.16666666666674
203210,JaMychal Green,-4.114648,-1.1583855,2.5104105,2,Neutral,386.07499999999993,389.0666666666666,2.9916666666666742
203382,Aron Baynes,-5.4524565,-1.9825668,2.803647,2,Neutral,307.125,332.1333333333334,25.008333333333383
203457,Nerlens Noel,-4.0026207,0.548671,3.0519876,2,Neutral,502.675,459.2666666666667,-43.4083333333333
203458,Alex Len,-1.3764864,-5.150551,0.8578728,2,Neutral,369.675,543.2666666666668,173.59166666666675
203459,Allen Crabbe,8.114655,-2.8015296,1.9035146,0,Sleeper,319.325,987.8000000000002,668.4750000000001
203463,Ben McLemore,-7.3123364,0.18493214,-0.7800841,1,Bust,382.85,306.7666666666667,-76.08333333333331
203468,CJ McCollum,8.300319,-0.07148425,0.23289096,0,Sleeper,675.5500000000002,1042.7333333333336,367.1833333333334
203469,Cody Zeller,-4.483646,1.1227152,2.9634557,2,Neutral,504.525,415.56666666666666,-88.95833333333331
203471,Dennis Schr?der,6.526602,0.9546501,1.9644917,0,Sleeper,552.625,823.5666666666666,270.9416666666666
203473,Dewayne Dedmon,-2.978925,-5.03049,2.167364,2,Neutral,244.97500000000002,447.5666666666668,202.59166666666675
203476,Gorgui Dieng,-3.5708766,4.1071057,1.4543091,2,Neutral,662.5749999999999,430.90000000000003,-231.6749999999999
203482,Kelly Olynyk,0.28856635,-2.8769093,-0.4392746,2,Neutral,492.27499999999986,587.2333333333333,94.95833333333348
203484,Kentavious Caldwell-Pope,1.7198062,0.2552384,-0.6418274,0,Sleeper,598.975,631.2666666666668,32.29166666666674
203486,Mason Plumlee,-1.8529339,3.0398016,2.1474342,2,Neutral,671.275,547.1666666666666,-124.10833333333335
203487,Michael Carter-Williams,-9.296321,5.045376,-2.059789,1,Bust,563.5749999999999,210.26666666666665,-353.3083333333333
203488,Mike Muscala,-10.0189905,-0.62543815,-3.6801426,1,Bust,272.625,250.4666666666667,-22.158333333333303
203490,Otto Porter Jr.,0.21000892,-2.485445,-0.5795978,2,Neutral,523.85,616.9666666666667,93.11666666666667
203493,Reggie Bullock Jr.,-6.734481,-5.006822,-0.3022998,2,Neutral,83.425,384.8999999999999,301.4749999999999
203496,Robert Covington,-1.1655647,2.8736959,0.9221799,2,Neutral,659.4,548.1666666666666,-111.23333333333335
203497,Rudy Gobert,6.754416,-4.780629,-2.1507201,0,Sleeper,722.4,1102.3333333333333,379.9333333333333
203500,Steven Adams,5.804053,-4.731335,-1.2687887,0,Sleeper,556.125,961.4000000000001,405.2750000000001
203501,Tim Hardaway Jr.,3.0061042,-0.5870512,1.2495005,0,Sleeper,484.375,698.0333333333333,213.6583333333333
203503,Tony Snell,-4.855601,-1.518087,-1.3853627,2,Neutral,304.70000000000005,366.5,61.799999999999955
203504,Trey Burke,-8.869555,2.1259084,0.043739278,1,Bust,451.5000000000001,339.8,-111.7000000000001
203506,Victor Oladipo,3.6988063,2.7232053,-0.52404785,0,Sleeper,797.4000000000001,747.9333333333334,-49.4666666666667
203507,Giannis Antetokounmpo,10.761182,-1.1554346,-2.0342996,0,Sleeper,999.175,1660.5,661.325
203516,James Ennis III,-6.897471,-2.045746,0.74000114,2,Neutral,276.875,311.3666666666666,34.49166666666662
203521,Matthew Dellavedova,-10.229119,1.5374693,-0.65835184,1,Bust,355.62499999999994,174.96666666666667,-180.65833333333327
203524,Solomon Hill,-9.139081,-0.21232884,-1.9442822,1,Bust,304.67500000000007,221.9,-82.77500000000006
203526,Raul Neto,-8.1537,-4.157108,-0.08734197,1,Bust,172.625,364.8,192.175
203552,Seth Curry,-0.8769427,0.106813096,-0.70593405,2,Neutral,460.775,538.1,77.32500000000005
203897,Zach LaVine,7.89807,-0.6116565,1.8057214,0,Sleeper,512.3499999999999,1041.1666666666667,528.8166666666668
203901,Elfrid Payton,2.1033602,5.60292,0.23387699,0,Sleeper,752.65,446.9666666666667,-305.6833333333333
203903,Jordan Clarkson,4.067145,1.1114094,-0.70372605,0,Sleeper,701.175,794.6666666666666,93.49166666666667
203914,Gary Harris,-4.5677943,2.6198573,-0.039775148,2,Neutral,574.825,389.4666666666667,-185.35833333333335
203915,Spencer Dinwiddie,7.465615,1.3133246,2.5302305,0,Sleeper,539.5250000000001,923.5,383.9749999999999
203918,Rodney Hood,-7.255684,2.7785196,-0.617576,1,Bust,499.6,285.70000000000005,-213.89999999999998
203922,Glenn Robinson III,-11.37566,-2.1457272,-3.126013,1,Bust,153.475,262.3,108.82500000000002
203924,Jerami Grant,3.3237188,-1.6553434,1.374632,0,Sleeper,436.1,761.9333333333333,325.83333333333326
203925,Joe Harris,1.6110333,-0.8827531,1.2489718,2,Neutral,417.34999999999997,611.5333333333333,194.18333333333334
203926,Doug McDermott,-2.2484875,-1.4672185,-1.8849277,2,Neutral,323.67499999999995,496.1666666666666,172.49166666666662
203932,Aaron Gordon,4.5405746,-1.2643677,-0.64822257,0,Sleeper,589.1,731.4666666666667,142.36666666666667
203933,T.J. Warren,-1.0977321,-0.88186926,-1.5574042,2,Neutral,529.8,573.1666666666666,43.366666666666674
203935,Marcus Smart,3.4736009,2.8102367,2.8053737,0,Sleeper,490.67500000000007,613.6666666666667,122.99166666666667
203937,Kyle Anderson,0.0010835716,-0.6918791,4.730619,2,Neutral,336.92499999999995,523.5333333333334,186.60833333333346
203939,Dwight Powell,-3.4472606,-2.2294037,1.7126198,2,Neutral,388.02500000000003,493.63333333333327,105.60833333333323
203943,Noah Vonleh,-10.36789,-1.0998639,-4.282841,1,Bust,205.925,234.29999999999998,28.37499999999997
203944,Julius Randle,8.32069,-2.441067,-2.6446154,0,Sleeper,916.725,1062.5666666666666,145.84166666666658
203952,Andrew Wiggins,5.268579,0.7562335,-3.867398,0,Sleeper,1009.3499999999999,841.7333333333335,-167.61666666666645
203953,Jabari Parker,8.30762,-3.2586877,0.8127808,0,Sleeper,507.275,1111.4000000000003,604.1250000000003
203954,Joel Embiid,10.447798,-1.4661007,-2.0871522,0,Sleeper,965.9250000000001,1552.2333333333333,586.3083333333333
203967,Dario Saric,-6.326223,4.883819,0.03607956,1,Bust,692.7,343.6333333333334,-349.06666666666666
203991,Clint Capela,4.3566003,-3.8066018,-4.585254,0,Sleeper,870.8,857.5,-13.299999999999955
203992,Bogdan Bogdanovi?,3.3891616,1.3759496,-0.32067066,0,Sleeper,639.975,735.3000000000001,95.32500000000005
203994,Jusuf Nurki?,2.671666,-5.26934,-0.37399998,0,Sleeper,483.725,734.2999999999998,250.57499999999982
203999,Nikola Joki?,11.113133,-0.37832144,-2.1614115,0,Sleeper,1216.575,1709.4333333333332,492.8583333333331
204001,Kristaps Porzi??is,4.6211095,-1.8949941,-3.0848932,0,Sleeper,800.6500000000001,902.5,101.84999999999991
204020,Tyler Johnson,-8.495853,2.3417253,-0.85059077,1,Bust,442.25,265.9333333333334,-176.3166666666666
204038,Langston Galloway,-7.0377445,-0.52877957,-0.5655174,1,Bust,374.075,355.36666666666673,-18.708333333333258
204060,Joe Ingles,5.2511973,2.4572296,3.246908,0,Sleeper,480.6,733.2666666666665,252.66666666666652
204456,T.J. McConnell,2.3160098,5.0331693,2.0938315,0,Sleeper,541.6750000000001,495.3333333333333,-46.341666666666754
1626145,Tyus Jones,1.0259312,1.0738947,5.1902595,2,Neutral,334.07500000000005,526.1666666666666,192.09166666666658
1626149,Montrezl Harrell,3.8284538,-3.2123244,-0.3009625,0,Sleeper,605.3,881.3666666666668,276.06666666666683
